gvkey,date,cds
101202,2019-10-15,8.34
101202,2019-10-16,8.22
101202,2019-10-17,8.46
101202,2019-10-18,8.45
101202,2019-10-21,8.35
101202,2019-10-22,8.34
101202,2019-10-23,8.25
101202,2019-10-24,8.21
101202,2019-10-25,8.37
101202,2019-10-28,8.42
101202,2019-10-29,8.47
101202,2019-10-30,8.44
101202,2019-10-31,8.45
101202,2019-11-01,8.27
101202,2019-11-04,7.9
101202,2019-11-05,7.6
101202,2019-11-06,7.74
101202,2019-11-07,7.73
101202,2019-11-08,7.9
101202,2019-11-11,8.01
101202,2019-11-12,7.84
101202,2019-11-13,8.02
101202,2019-11-14,7.88
101202,2019-11-15,7.81
101202,2019-11-18,7.9
101202,2019-11-19,7.73
101202,2019-11-20,8.11
101202,2019-11-21,7.98
101202,2019-11-22,7.97
101202,2019-11-25,7.87
101202,2019-11-26,7.88
101202,2019-11-27,7.82
101202,2019-11-28,7.83
101202,2019-11-29,7.91
101202,2019-12-02,7.73
101202,2019-12-03,7.76
101202,2019-12-04,7.93
101202,2019-12-05,7.81
101202,2019-12-06,7.71
101202,2019-12-09,7.75
101202,2019-12-10,7.69
101202,2019-12-11,7.72
101202,2019-12-12,7.67
101202,2019-12-13,7.48
101202,2019-12-16,7.47
101202,2019-12-17,7.48
101202,2019-12-18,7.47
101202,2019-12-19,7.34
101202,2019-12-20,7.43
101202,2019-12-23,7.43
101202,2019-12-24,7.42
101202,2019-12-25,7.51
101202,2019-12-26,7.44
101202,2019-12-27,7.44
101202,2019-12-30,7.54
101202,2019-12-31,7.39
101202,2020-01-01,7.37
101202,2020-01-02,7.29
101202,2020-01-03,7.48
101202,2020-01-06,7.63
101202,2020-01-07,7.51
101202,2020-01-08,7.51
101202,2020-01-09,7.45
101202,2020-01-10,7.26
101202,2020-01-13,7.24
101202,2020-01-14,7.25
101202,2020-01-15,7.32
101202,2020-01-16,7.15
101202,2020-01-17,6.88
101202,2020-01-20,6.8
101202,2020-01-21,6.82
101202,2020-01-22,6.91
101202,2020-01-23,6.91
101202,2020-01-24,6.71
101202,2020-01-27,6.59
101202,2020-01-28,6.68
101202,2020-01-29,6.7
101202,2020-01-30,6.78
101202,2020-01-31,6.78
101202,2020-02-03,6.64
101202,2020-02-04,6.15
101202,2020-02-05,6.18
101202,2020-02-06,5.76
101202,2020-02-07,5.83
101202,2020-02-10,6.16
101202,2020-02-11,6.04
101202,2020-02-12,5.96
101202,2020-02-13,6.03
101202,2020-02-14,5.62
101202,2020-02-17,6.02
101202,2020-02-18,6.15
101202,2020-02-19,5.86
101202,2020-02-20,5.96
101202,2020-02-21,6.33
101202,2020-02-24,6.59
101202,2020-02-25,6.9
101202,2020-02-26,7.29
101202,2020-02-27,8.38
101202,2020-02-28,9.56
101202,2020-03-02,10.56
101202,2020-03-03,9.51
101202,2020-03-04,9.17
101202,2020-03-05,10.57
101202,2020-03-06,12.21
101202,2020-03-10,15.01
101202,2020-03-11,15.15
101202,2020-03-12,17.37
101202,2020-03-13,16.4
101202,2020-03-16,18.08
101202,2020-03-17,17.84
101202,2020-03-18,20.09
101202,2020-03-19,19.76
101202,2020-03-20,20.17
101202,2020-03-23,18.89
101202,2020-03-24,16.34
101202,2020-03-25,14.02
101202,2020-03-26,13.42
101202,2020-03-27,14.4
101202,2020-03-30,15.87
101202,2020-03-31,15.08
101202,2020-04-01,13.9
101202,2020-04-02,13.71
101202,2020-04-03,14.88
101202,2020-04-06,14.28
101202,2020-04-07,13.35
101202,2020-04-08,13.45
101202,2020-04-09,12.06
101202,2020-04-10,11.97
101202,2020-04-13,11.8
101202,2020-04-14,9.07
101202,2020-04-15,9.77
101202,2020-04-16,9.59
101202,2020-04-17,8.73
101202,2020-04-20,8.73
101202,2020-04-21,9.22
101202,2020-04-22,8.36
101202,2020-04-23,7.51
101202,2020-04-24,7.06
101202,2020-04-27,7.15
101202,2020-04-28,7.03
101202,2020-04-29,6.96
101202,2020-04-30,6.97
101202,2020-05-01,6.94
101202,2020-05-04,7.09
101202,2020-05-05,7.19
101202,2020-05-06,7.67
101202,2020-05-07,7.81
101202,2020-05-08,8.24
101202,2020-05-11,7.76
101202,2020-05-12,8.15
101202,2020-05-13,8.72
101202,2020-05-14,8.68
101202,2020-05-15,8.99
101202,2020-05-18,8.56
101202,2020-05-19,10.01
101202,2020-05-20,8.96
101202,2020-05-21,9.16
101202,2020-05-22,9.36
101202,2020-05-25,9.35
101202,2020-05-26,8.59
101202,2020-05-27,8.05
101202,2020-05-28,8.56
101202,2020-05-29,8.88
101202,2020-06-01,8.64
101202,2020-06-02,8.09
101202,2020-06-03,8.15
101202,2020-06-04,8.024
101202,2020-06-05,7.79
101202,2020-06-08,7.87
101202,2020-06-09,8.39
101202,2020-06-10,8.7
101202,2020-06-11,9.19
101202,2020-06-12,8.97
101202,2020-06-15,9.41
101202,2020-06-16,8.53
101202,2020-06-17,9.01
101202,2020-06-18,9.39
101202,2020-06-19,9.86
101202,2020-06-22,9.84
101202,2020-06-23,9.66
101202,2020-06-24,10.17
101202,2020-06-25,10.34
101202,2020-06-26,10.523
101202,2020-06-29,10.25
101202,2020-06-30,9.9
101202,2020-07-01,9.71
101202,2020-07-02,9.54
101202,2020-07-03,9.53
101202,2020-07-06,9.36
101202,2020-07-07,9.53
101202,2020-07-08,9.43
101202,2020-07-09,9.43
101202,2020-07-10,9.43
101202,2020-07-13,9.16
101202,2020-07-14,9.078
101202,2020-07-15,8.73
101202,2020-07-16,8.73
101202,2020-07-17,8.72
101202,2020-07-20,8.72
101202,2020-07-21,8.38
101202,2020-07-22,8.55
101202,2020-07-23,8.37
101202,2020-07-24,8.71
101202,2020-07-27,8.88
101202,2020-07-28,8.88
101202,2020-07-29,9.05
101202,2020-07-30,9.05
101202,2020-07-31,9.047
101202,2020-08-03,9.04
101202,2020-08-04,8.69
101202,2020-08-05,8.34
101202,2020-08-06,7.99
101202,2020-08-07,7.65
101202,2020-08-10,7.65
101202,2020-08-11,7.3
101202,2020-08-12,7.29
101202,2020-08-13,7.29
101202,2020-08-14,7.38
101202,2020-08-17,7.46
101202,2020-08-18,7.46
101202,2020-08-19,7.55
101202,2020-08-20,7.55
101202,2020-08-21,7.63
101202,2020-08-24,7.55
101202,2020-08-25,7.63
101202,2020-08-26,7.63
101202,2020-08-27,7.72
101202,2020-08-28,7.81
101202,2020-08-31,7.8
101202,2020-09-01,7.72
101202,2020-09-02,7.63
101202,2020-09-03,7.8
101202,2020-09-04,7.98
101202,2020-09-07,7.97
101202,2020-09-08,9.01
101202,2020-09-09,9.01
101202,2020-09-10,8.91
101202,2020-09-11,9.0
101202,2020-09-14,8.92
101202,2020-09-15,9.01
101202,2020-09-16,9.01
101202,2020-09-17,9.0
101202,2020-09-18,9.0
101202,2020-09-21,10.25
101202,2020-09-22,10.67
101202,2020-09-23,10.41
101202,2020-09-24,11.19
101202,2020-09-25,11.53
101202,2020-09-28,10.24
101202,2020-09-29,9.98
101202,2020-09-30,9.63
101202,2020-10-01,8.84
101202,2020-10-02,9.1
101202,2020-10-05,8.93
101202,2020-10-06,8.66
101202,2020-10-07,8.75
101202,2020-10-08,8.49
101202,2020-10-09,8.49
101202,2020-10-12,8.4
101202,2020-10-13,8.49
101202,2020-10-14,8.58
101202,2020-10-15,8.67
101202,2020-10-16,8.67
101202,2020-10-19,8.41
101202,2020-10-20,8.4
101202,2020-10-21,8.4
101202,2020-10-22,8.49
101202,2020-10-23,8.66
101202,2020-10-26,9.01
101202,2020-10-27,8.84
101202,2020-10-28,9.87
101202,2020-10-29,10.05
101202,2020-10-30,10.04
101202,2020-11-02,9.87
101202,2020-11-03,9.52
101202,2020-11-04,9.18
101202,2020-11-05,8.65
101202,2020-11-06,8.57
101202,2020-11-09,7.78
101202,2020-11-10,7.89
101202,2020-11-12,8.19
101202,2020-11-13,8.39
101202,2020-11-16,8.13
101202,2020-11-17,8.3
101202,2020-11-18,8.3
101202,2020-11-19,8.47
101202,2020-11-20,8.48
101202,2020-11-23,8.65
101202,2020-11-24,8.65
101202,2020-11-25,8.65
101202,2020-11-26,8.65
101202,2020-11-27,8.65
101202,2020-11-30,8.82
101202,2020-12-01,8.64
101202,2020-12-02,8.82
101202,2020-12-03,8.54
101202,2020-12-04,8.54
101202,2020-12-07,8.54
101202,2020-12-08,8.54
101202,2020-12-09,8.53
101202,2020-12-10,8.87
101202,2020-12-11,9.21
101202,2020-12-14,8.87
101202,2020-12-15,8.87
101202,2020-12-16,9.21
101202,2020-12-17,9.21
101202,2020-12-18,8.52
101202,2020-12-21,9.55
101202,2020-12-22,10.23
101202,2020-12-23,9.88
101202,2020-12-24,10.56
101202,2020-12-25,10.56
101202,2020-12-28,10.56
101202,2020-12-29,10.56
101202,2020-12-30,10.57
101202,2020-12-31,10.56
101202,2021-01-01,10.56
101202,2021-01-04,10.57
101202,2021-01-05,9.2
101202,2021-01-06,9.2
101202,2021-01-07,9.19
101202,2021-01-08,9.19
101202,2021-01-11,8.85
101202,2021-01-12,9.19
101202,2021-01-13,9.19
101202,2021-01-14,9.2
101202,2021-01-15,9.53
101202,2021-01-18,9.53
101202,2021-01-19,9.53
101202,2021-01-20,9.53
101202,2021-01-21,8.85
101202,2021-01-22,9.19
101202,2021-01-25,9.53
101202,2021-01-26,9.53
101202,2021-01-27,9.88
101202,2021-01-28,9.88
101202,2021-01-29,9.53
101202,2021-02-01,9.19
101202,2021-02-02,8.85
101202,2021-02-03,8.5
101202,2021-02-04,8.51
101202,2021-02-05,8.5
101202,2021-02-08,8.51
101202,2021-02-09,8.51
101202,2021-02-10,8.51
101202,2021-02-11,8.51
101202,2021-02-12,8.17
101202,2021-02-15,8.16
101202,2021-02-16,8.5
101202,2021-02-17,8.51
101202,2021-02-18,4.98
101202,2021-02-19,5.17
101202,2021-02-22,5.191
101202,2021-02-23,5.38
101202,2021-02-24,5.19
101202,2021-02-25,5.38
101202,2021-02-26,5.38
101202,2021-03-01,4.99
101202,2021-03-02,4.99
101202,2021-03-03,4.99
101202,2021-03-04,4.99
101202,2021-03-05,5.19
101202,2021-03-08,5.39
101202,2021-03-09,5.19
101202,2021-03-10,5.19
101202,2021-03-11,4.98
101202,2021-03-12,5.19
101202,2021-03-15,5.19
101202,2021-03-16,5.19
101202,2021-03-17,5.38
101202,2021-03-18,5.38
101202,2021-03-19,5.38
101202,2021-03-22,8.39
101202,2021-03-23,8.38
101202,2021-03-24,8.38
101202,2021-03-25,8.11
101202,2021-03-26,8.11
101202,2021-03-29,7.83
101202,2021-03-30,7.82
101202,2021-03-31,7.54
101202,2021-04-01,7.27
101202,2021-04-02,7.27
101202,2021-04-05,7.27
101202,2021-04-06,6.99
101202,2021-04-07,7.26
101202,2021-04-08,6.99
101202,2021-04-09,6.98
101202,2021-04-12,6.98
101202,2021-04-13,7.54
101202,2021-04-14,7.26
101202,2021-04-15,6.99
101202,2021-04-16,6.99
101202,2021-04-19,6.99
101202,2021-04-20,6.99
101202,2021-04-21,6.99
101202,2021-04-22,6.99
101202,2021-04-23,6.99
101202,2021-04-26,6.99
101202,2021-04-27,6.99
101202,2021-04-28,6.98
101202,2021-04-29,6.98
101202,2021-04-30,6.99
101202,2021-05-03,6.98
101202,2021-05-04,6.98
101202,2021-05-05,6.98
101202,2021-05-06,7.27
101202,2021-05-07,7.26
101202,2021-05-10,6.98
101202,2021-05-11,7.54
101202,2021-05-12,7.54
101202,2021-05-13,7.54
101202,2021-05-14,7.54
101202,2021-05-17,7.54
101202,2021-05-18,7.54
101202,2021-05-19,7.82
101202,2021-05-20,7.83
101202,2021-05-21,7.83
101202,2021-05-24,7.83
101202,2021-05-25,7.83
101202,2021-05-26,7.55
101202,2021-05-27,7.27
101202,2021-05-28,7.27
101202,2021-05-31,7.27
101202,2021-06-01,7.27
101202,2021-06-02,6.99
101202,2021-06-03,7.27
101202,2021-06-04,7.27
101202,2021-06-07,7.26
101202,2021-06-08,7.26
101202,2021-06-09,7.26
101202,2021-06-10,7.27
101202,2021-06-11,6.98
101202,2021-06-14,6.98
101202,2021-06-15,7.26
101202,2021-06-16,7.26
101202,2021-06-17,7.31
101202,2021-06-18,7.59
101202,2021-06-21,7.59
101202,2021-06-22,7.59
101202,2021-06-23,7.03
101202,2021-06-24,7.03
101202,2021-06-25,7.03
101202,2021-06-28,7.03
101202,2021-06-29,7.03
101202,2021-06-30,7.31
101202,2021-07-01,7.31
101202,2021-07-02,7.31
101202,2021-07-05,7.31
101202,2021-07-06,7.3
101202,2021-07-07,7.3
101202,2021-07-08,7.86
101202,2021-07-09,7.58
101202,2021-07-12,7.58
101202,2021-07-13,7.58
101202,2021-07-14,7.58
101202,2021-07-15,7.58
101202,2021-07-16,7.58
101202,2021-07-19,7.86
101202,2021-07-20,7.58
101202,2021-07-21,7.58
101202,2021-07-22,7.3
101202,2021-07-23,7.3
101202,2021-07-26,7.3
101202,2021-07-27,7.3
101202,2021-07-28,7.3
101202,2021-07-29,7.3
101202,2021-07-30,7.29
101202,2021-08-02,7.3
101202,2021-08-03,7.3
101202,2021-08-04,7.29
101202,2021-08-05,7.29
101202,2021-08-06,7.29
101202,2021-08-09,7.29
101202,2021-08-10,7.29
101202,2021-08-11,7.29
101202,2021-08-12,7.29
101202,2021-08-13,7.29
101202,2021-08-16,7.29
101202,2021-08-17,7.29
101202,2021-08-18,7.3
101202,2021-08-19,7.3
101202,2021-08-20,7.31
101202,2021-08-23,7.31
101202,2021-08-24,7.31
101202,2021-08-25,7.3
101202,2021-08-26,7.3
101202,2021-08-27,7.3
101202,2021-08-30,7.3
101202,2021-08-31,7.3
101202,2021-09-01,7.3
101202,2021-09-02,7.3
101202,2021-09-03,7.3
101202,2021-09-06,7.3
101202,2021-09-07,7.02
101202,2021-09-08,7.02
101202,2021-09-09,7.02
101202,2021-09-10,7.02
101202,2021-09-13,7.02
101202,2021-09-14,7.02
101202,2021-09-15,7.02
101202,2021-09-16,7.02
101202,2021-09-17,7.02
101202,2021-09-20,8.75
101202,2021-09-21,8.03
101202,2021-09-22,8.02
101202,2021-09-23,8.03
101202,2021-09-24,8.02
101202,2021-09-27,8.03
101202,2021-09-28,8.03
101202,2021-09-29,8.03
101202,2021-09-30,7.47
101202,2021-10-01,7.75
101202,2021-10-04,7.75
101202,2021-10-05,7.75
101202,2021-10-06,8.29
101202,2021-10-07,8.29
101202,2021-10-08,8.02
101202,2021-10-11,8.02
101202,2021-10-12,8.29
101202,2021-10-13,8.3
101202,2021-10-14,8.03
101202,2021-10-15,8.02
101202,2021-10-18,7.73
101202,2021-10-19,7.74
101202,2021-10-20,7.2
101202,2021-10-21,7.19
101202,2021-10-22,7.19
101202,2021-10-25,7.2
101202,2021-10-26,7.2
101202,2021-10-27,7.18
101202,2021-10-28,7.18
101202,2021-10-29,7.45
101202,2021-11-01,7.47
101202,2021-11-02,7.21
101202,2021-11-03,7.19
101202,2021-11-04,6.91
101202,2021-11-05,6.91
101202,2021-11-08,6.9
101202,2021-11-09,6.9
101202,2021-11-10,6.9
101202,2021-11-11,6.9
101202,2021-11-12,6.91
101202,2021-11-15,6.91
101202,2021-11-16,6.91
101202,2021-11-17,6.91
101202,2021-11-18,6.91
101202,2021-11-19,6.91
101202,2021-11-22,6.92
101202,2021-11-23,6.91
101202,2021-11-24,7.19
101202,2021-11-25,7.19
101202,2021-11-26,8.02
101202,2021-11-29,7.74
101202,2021-11-30,7.74
101202,2021-12-01,7.73
101202,2021-12-02,7.73
101202,2021-12-03,7.74
101202,2021-12-06,7.73
101202,2021-12-07,7.46
101202,2021-12-08,7.46
101202,2021-12-09,7.46
101202,2021-12-10,7.46
101202,2021-12-13,7.18
101202,2021-12-14,7.17
101202,2021-12-15,7.17
101202,2021-12-16,7.18
101202,2021-12-17,7.18
101202,2021-12-20,7.45
101202,2021-12-21,7.17
101202,2021-12-22,7.16
101202,2021-12-23,7.17
101202,2021-12-24,7.17
101202,2021-12-27,7.16
101202,2021-12-28,7.16
101202,2021-12-29,7.17
101202,2021-12-30,7.17
101202,2021-12-31,7.17
101202,2022-01-03,7.16
101202,2022-01-04,6.89
101202,2022-01-05,6.9
101202,2022-01-06,7.17
101202,2022-01-07,7.17
101202,2022-01-10,7.44
101202,2022-01-11,7.44
101202,2022-01-12,7.17
101202,2022-01-13,7.45
101202,2022-01-14,7.71
101202,2022-01-17,7.71
101202,2022-01-18,7.99
101202,2022-01-19,7.72
101202,2022-01-20,7.72
101202,2022-01-21,8.0
101202,2022-01-24,8.27
101202,2022-01-25,8.27
101202,2022-01-26,8.0
101202,2022-01-27,8.27
101202,2022-01-28,9.09
101202,2022-01-31,9.09
101202,2022-02-01,8.54
101202,2022-02-02,8.55
101202,2022-02-03,9.08
101202,2022-02-04,9.9
101202,2022-02-07,10.75
101202,2022-02-08,9.94
101202,2022-02-09,9.39
101202,2022-02-10,9.65
101202,2022-02-11,9.92
101202,2022-02-14,10.49
101202,2022-02-15,9.94
101202,2022-02-16,9.95
101202,2022-02-17,10.23
101202,2022-02-18,10.77
101202,2022-02-21,11.05
101202,2022-02-22,10.77
101202,2022-02-23,10.5
101202,2022-02-24,11.88
101202,2022-02-25,10.23
101202,2022-02-28,11.33
101202,2022-03-01,11.33
101202,2022-03-02,11.32
101202,2022-03-03,11.86
101202,2022-03-04,12.43
101202,2022-03-07,14.9
101202,2022-03-08,14.08
101202,2022-03-09,12.71
101202,2022-03-10,12.7
101202,2022-03-11,12.43
101202,2022-03-14,11.33
101202,2022-03-15,11.33
101202,2022-03-16,9.68
101202,2022-03-17,8.87
101202,2022-03-18,8.86
101202,2022-03-21,10.3
101202,2022-03-22,10.0
101202,2022-03-23,10.32
101202,2022-03-24,10.61
101202,2022-03-25,10.6
101202,2022-03-28,9.7
101202,2022-03-29,8.8
101202,2022-03-30,8.49
101202,2022-03-31,8.53
101202,2022-04-01,8.84
101202,2022-04-04,8.75
101202,2022-04-05,9.02
101202,2022-04-06,9.33
101202,2022-04-07,9.32
101202,2022-04-08,9.31
101202,2022-04-11,9.31
101202,2022-04-12,9.65
101202,2022-04-13,9.63
101202,2022-04-14,9.34
101202,2022-04-15,9.32
101202,2022-04-18,9.34
101202,2022-04-19,9.33
101202,2022-04-20,9.92
101202,2022-04-21,9.57
101202,2022-04-22,9.59
101202,2022-04-25,10.25
101202,2022-04-26,10.53
101202,2022-04-27,10.83
101202,2022-04-28,10.8
101202,2022-04-29,11.1
101202,2022-05-02,11.12
101202,2022-05-03,11.42
101202,2022-05-04,11.42
101202,2022-05-05,12.03
101202,2022-05-06,12.29
101202,2022-05-09,13.24
101202,2022-05-10,13.23
101202,2022-05-11,12.33
101202,2022-05-12,12.65
101202,2022-05-13,12.6
101202,2022-05-16,12.0
101202,2022-05-17,11.38
101202,2022-05-18,12.01
101202,2022-05-19,12.61
101202,2022-05-20,12.93
101202,2022-05-23,11.72
101202,2022-05-24,12.32
101202,2022-05-25,11.42
101202,2022-05-26,10.52
101202,2022-05-27,9.91
101202,2022-05-30,9.29
101202,2022-05-31,10.51
101202,2022-06-01,10.81
101202,2022-06-02,10.8
101202,2022-06-03,10.8
101202,2022-06-06,10.8
101202,2022-06-07,10.81
101202,2022-06-08,11.09
101202,2022-06-09,11.09
101202,2022-06-10,12.58
101202,2022-06-13,14.08
101202,2022-06-14,14.65
101202,2022-06-15,14.74
101202,2022-06-16,16.19
101202,2022-06-17,15.96
101202,2022-06-20,15.62
101202,2022-06-21,15.63
101202,2022-06-22,16.23
101202,2022-06-23,17.16
101202,2022-06-24,16.52
101202,2022-06-27,16.21
101202,2022-06-28,16.5
101202,2022-06-29,19.53
101202,2022-06-30,26.31
101202,2022-07-01,25.6
101202,2022-07-04,24.13
101202,2022-07-05,25.59
101202,2022-07-06,23.82
101202,2022-07-07,23.07
101202,2022-07-08,23.1
101202,2022-07-11,23.11
101202,2022-07-12,22.78
101202,2022-07-13,23.07
101202,2022-07-14,25.18
101202,2022-07-15,25.24
101202,2022-07-18,23.81
101202,2022-07-19,20.96
101202,2022-07-20,19.26
101202,2022-07-21,18.86
101202,2022-07-22,18.27
101202,2022-07-25,18.22
101202,2022-07-26,20.33
101202,2022-07-27,20.98
101202,2022-07-28,20.33
101202,2022-07-29,18.56
101202,2022-08-01,18.56
101202,2022-08-02,19.24
101202,2022-08-03,18.54
101202,2022-08-04,19.26
101202,2022-08-05,18.88
101202,2022-08-08,17.86
101202,2022-08-09,18.54
101202,2022-08-10,17.16
101202,2022-08-11,17.85
101202,2022-08-12,17.86
101202,2022-08-15,17.87
101202,2022-08-16,18.2
101202,2022-08-17,21.33
101202,2022-08-18,20.98
101202,2022-08-19,21.69
101202,2022-08-22,23.44
101202,2022-08-23,23.8
101202,2022-08-24,23.08
101202,2022-08-25,22.76
101202,2022-08-26,23.75
101202,2022-08-29,23.7
101202,2022-08-30,23.79
101202,2022-08-31,24.83
101202,2022-09-01,25.19
101202,2022-09-02,22.04
101202,2022-09-05,22.07
101202,2022-09-06,22.02
101202,2022-09-07,22.085
101202,2022-09-08,22.085
101202,2022-09-09,18.55
101202,2022-09-12,18.604
101202,2022-09-13,18.09
101202,2022-09-14,18.11
101202,2022-09-15,18.28
101202,2022-09-16,19.51
101202,2022-09-19,19.51
101202,2022-09-20,20.99
101202,2022-09-21,21.7
101202,2022-09-22,22.38
101202,2022-09-23,23.1
101202,2022-09-26,23.1
101202,2022-09-27,25.22
101202,2022-09-28,25.26
101202,2022-09-29,24.87
101202,2022-09-30,24.18
101202,2022-10-03,24.21
101202,2022-10-04,22.1
101202,2022-10-05,22.03
101202,2022-10-06,22.02
101202,2022-10-07,25.18
101202,2022-10-10,25.98
101202,2022-10-11,25.21
101202,2022-10-12,24.46
101202,2022-10-13,22.84
101202,2022-10-14,22.84
101202,2022-10-17,21.65
101202,2022-10-18,21.26
101202,2022-10-19,21.25
101202,2022-10-20,21.25
101202,2022-10-21,21.32
101202,2022-10-24,20.12
101202,2022-10-25,18.94
101202,2022-10-26,18.53
101202,2022-10-27,18.58
101202,2022-10-28,18.06
101202,2022-10-31,18.49
101202,2022-11-01,17.34
101202,2022-11-02,17.35
101202,2022-11-03,17.7
101202,2022-11-04,17.32
101202,2022-11-07,16.93
101202,2022-11-08,16.15
101202,2022-11-09,16.57
101202,2022-11-10,15.02
101202,2022-11-11,14.13
101202,2022-11-14,13.79
101202,2022-11-15,13.4
101202,2022-11-16,14.21
101202,2022-11-17,14.56
101202,2022-11-18,13.79
101202,2022-11-21,14.14
101202,2022-11-22,13.35
101202,2022-11-23,13.35
101202,2022-11-24,12.97
101202,2022-11-25,13.35
101202,2022-11-28,13.76
101202,2022-11-29,13.79
101202,2022-11-30,13.75
101202,2022-12-01,13.0
101202,2022-12-02,12.96
101202,2022-12-05,13.36
101202,2022-12-06,13.39
101202,2022-12-07,13.38
101202,2022-12-08,13.36
101202,2022-12-09,12.97
101202,2022-12-12,12.98
101202,2022-12-13,12.6
101202,2022-12-14,12.57
101202,2022-12-15,12.9
101202,2022-12-16,14.14
101202,2022-12-19,14.16
101202,2022-12-20,14.35
101202,2022-12-21,14.17
101202,2022-12-22,14.17
101202,2022-12-23,13.77
101202,2022-12-26,13.81
101202,2022-12-27,13.79
101202,2022-12-28,13.71
101202,2022-12-29,13.69
101202,2022-12-30,13.38
101202,2023-01-02,13.41
101202,2023-01-03,13.41
101202,2023-01-04,12.23
101202,2023-01-05,12.99
101202,2023-01-06,11.84
101202,2023-01-09,11.44
101202,2023-01-10,11.82
101202,2023-01-11,11.47
101202,2023-01-12,10.67
101202,2023-01-13,11.04
101202,2023-01-16,11.04
101202,2023-01-17,11.28
101202,2023-01-18,11.46
101202,2023-01-19,12.39
101202,2023-01-20,12.41
101202,2023-01-23,12.22
101202,2023-01-24,12.44
101202,2023-01-25,12.441
101202,2023-01-26,12.22
101202,2023-01-27,12.23
101202,2023-01-30,12.41
101202,2023-01-31,12.63
101202,2023-02-01,12.61
101202,2023-02-02,11.86
101202,2023-02-03,11.83
101202,2023-02-06,12.02
101202,2023-02-07,12.03
101202,2023-02-08,12.23
101202,2023-02-09,11.83
101202,2023-02-10,12.41
101202,2023-02-13,12.43
101202,2023-02-14,12.22
101202,2023-02-15,12.23
101202,2023-02-16,12.02
101202,2023-02-17,12.43
101202,2023-02-20,12.36
101202,2023-02-21,12.95
101202,2023-02-22,12.76
101202,2023-02-23,12.75
101202,2023-02-24,12.75
101202,2023-02-27,12.77
101202,2023-02-28,12.76
101202,2023-03-01,12.56
101202,2023-03-02,12.76
101202,2023-03-03,12.56
101202,2023-03-06,12.36
101202,2023-03-07,12.37
101202,2023-03-08,12.56
101202,2023-03-09,12.78
101202,2023-03-10,13.81
101202,2023-03-13,15.46
101202,2023-03-14,15.1
101202,2023-03-15,17.02
101202,2023-03-16,16.44
101202,2023-03-17,16.91
101202,2023-03-20,16.77
101202,2023-03-21,15.43
101202,2023-03-22,14.71
101202,2023-03-23,15.62
101202,2023-03-24,16.59
101202,2023-03-27,16.29
101202,2023-03-28,16.14
101202,2023-03-29,15.75
101202,2023-03-30,14.91
101202,2023-03-31,14.58
101202,2023-04-03,14.58
101202,2023-04-04,14.43
101202,2023-04-05,15.03
101202,2023-04-06,15.17
101202,2023-04-07,15.18
101202,2023-04-10,15.18
101202,2023-04-11,14.52
101202,2023-04-12,14.154
101202,2023-04-13,13.99
101202,2023-04-14,13.75
101202,2023-04-17,13.2
101202,2023-04-18,13.0
101202,2023-04-19,12.97
101202,2023-04-20,13.21
101202,2023-04-21,13.4
101202,2023-04-24,13.38
101202,2023-04-25,13.64
101202,2023-04-26,13.63
101202,2023-04-27,13.58
101202,2023-04-28,13.25
101202,2023-05-01,13.22
101202,2023-05-02,13.42
101202,2023-05-03,13.43
101202,2023-05-04,13.87
101202,2023-05-05,13.6
101202,2023-05-08,13.6
101202,2023-05-09,13.6
101202,2023-05-10,13.612
101202,2023-05-11,13.643
101202,2023-05-12,13.649
101202,2023-05-15,13.666
101202,2023-05-16,13.654
101202,2023-05-17,13.647
101202,2023-05-18,13.607
101202,2023-05-19,13.21
101202,2023-05-22,12.76
101202,2023-05-23,12.75
101202,2023-05-24,13.15
101202,2023-05-25,12.95
101202,2023-05-26,12.76
101202,2023-05-29,12.78
101202,2023-05-30,12.6
101202,2023-05-31,12.79
101202,2023-06-01,12.57
101202,2023-06-02,12.35
101202,2023-06-05,12.36
101202,2023-06-06,12.19
101202,2023-06-07,12.17
101202,2023-06-08,12.18
101202,2023-06-09,12.19
101202,2023-06-12,12.0
101202,2023-06-13,11.79
101202,2023-06-14,11.78
101202,2023-06-15,11.76
101202,2023-06-16,11.78
101202,2023-06-19,11.79
101202,2023-06-20,11.81
101202,2023-06-21,11.6
101202,2023-06-22,11.59
101202,2023-06-23,11.64
101202,2023-06-26,11.62
101202,2023-06-27,11.61
101202,2023-06-28,11.63
101202,2023-06-29,11.42
101202,2023-06-30,11.24
101202,2023-07-03,11.23
101202,2023-07-04,11.24
101202,2023-07-05,11.24
101202,2023-07-06,11.62
101202,2023-07-07,11.65
101202,2023-07-10,11.64
101202,2023-07-11,11.25
101202,2023-07-12,10.87
101202,2023-07-13,10.67
101202,2023-07-14,10.65
101202,2023-07-17,10.86
101202,2023-07-18,10.69
101202,2023-07-19,10.46
101202,2023-07-20,10.65
101202,2023-07-21,10.51
101202,2023-07-24,10.48
101202,2023-07-25,10.48
101202,2023-07-26,10.46
101202,2023-07-27,10.09
101202,2023-07-28,10.09
101202,2023-07-31,10.08
101202,2023-08-01,10.09
101202,2023-08-02,10.09
101202,2023-08-03,10.08
101202,2023-08-04,9.88
101202,2023-08-07,9.88
101202,2023-08-08,9.9
101202,2023-08-09,9.88
101202,2023-08-10,9.888
101202,2023-08-11,9.88
101202,2023-08-14,9.88
101202,2023-08-15,10.07
