gvkey,company,date,alpha,beta,delta,mu,A_used,L_used,PD_P_1y,PD_Q_1y,q_feasible,train_end_date,train_end_anchor,oos_end_anchor,training_end
220940,ORANGE SA,2014-10-31,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,93228075552.74097,59499000000.0,0.0035356672280698865,0.003103391800919817,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-11-07,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,92302398561.60793,59499000000.0,0.0037159593242234515,0.0032746532339105253,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-11-14,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,93319343683.19754,59499000000.0,0.0035185729456361885,0.003082297792770028,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-11-21,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,95842462354.68968,59499000000.0,0.0030891511807181905,0.0026673712063286087,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-11-28,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,97058146068.23543,59499000000.0,0.002908560667104488,0.002494801359601651,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-12-05,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,98512886092.69699,59499000000.0,0.0027115570312179903,0.00231077832837648,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-12-12,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,95415085053.34825,59499000000.0,0.003156433172324028,0.0027163359182440752,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-12-19,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,97276682237.83023,59499000000.0,0.002877695692611178,0.0024881587996783755,True,2014-09-26,2014-09-30,2014-12-31,0
220940,ORANGE SA,2014-12-26,2.25,-0.0004231972867726155,0.0003309516158189311,-0.00012613711299703945,97941854145.66107,59499000000.0,0.002786561378799561,0.0024148751963696344,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-03-28,2.25,5.271792159356716e-05,0.0008588829419022067,0.0020121950298428713,22543611009.875618,6118000000.0,0.000257818232148505,,False,2014-03-28,2014-03-31,2014-06-30,1
221244,ADIDAS AG,2014-06-27,2.25,4.673532902427296e-05,0.0008697797983177768,0.0018004313804602392,21533820999.454384,6118000000.0,0.0003136100299196451,,False,2014-06-27,2014-06-30,2014-09-30,1
221244,ADIDAS AG,2014-09-26,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,18789749947.99893,6118000000.0,0.0012129046492402628,0.0013085801298333719,True,2014-09-26,2014-09-30,2014-12-31,1
221244,ADIDAS AG,2014-10-03,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,18481471850.155346,6118000000.0,0.0012835321854505698,0.0013769765532752256,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-10-10,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,17663602160.77005,6118000000.0,0.0015006146417329744,0.001607615606965451,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-10-17,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,17553919974.79711,6118000000.0,0.0015334895129237537,0.0016332639874343901,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-10-24,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,18198404948.01923,6118000000.0,0.0013534620529552434,0.001445040271402961,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-10-31,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,18267986407.17088,6118000000.0,0.00133579568184431,0.0014313774107760197,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-11-07,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,18577773700.034134,6118000000.0,0.0012608750422812675,0.0013535922976783943,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-11-14,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,19324379784.2307,6118000000.0,0.0011025503088684155,0.001183801464490913,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-11-21,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,19871850951.526306,6118000000.0,0.0010033604120738297,0.0010739387762619841,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-11-28,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,19616318927.556335,6118000000.0,0.0010480608465557653,0.0011189043420138823,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-12-05,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,18766680453.129776,6118000000.0,0.0012180022995647748,0.0012957370838464373,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-12-12,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,18101516408.36117,6118000000.0,0.001378601221672183,0.0014654505757799178,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-12-19,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,17964192310.340836,6118000000.0,0.0014153452104911316,0.0015111627785812766,True,2014-09-26,2014-09-30,2014-12-31,0
221244,ADIDAS AG,2014-12-26,2.25,-0.00021628068304153643,0.0014036684343157269,-0.000310257101882218,17993785968.686764,6118000000.0,0.0014073139064041313,0.0015055917152400776,True,2014-09-26,2014-09-30,2014-12-31,0
221616,DEUTSCHE TELEKOM,2014-03-28,2.25,0.00030295678778026155,0.00032928346367217594,0.0012469547131328034,138298671318.24042,86085000000.0,0.002230508693207578,,False,2014-03-28,2014-03-31,2014-06-30,1
221616,DEUTSCHE TELEKOM,2014-09-26,2.25,0.0001778010025725764,0.0003414974739119012,0.0011960175773558855,140412071418.4859,86085000000.0,0.0021900990105565643,,False,2014-09-26,2014-09-30,2014-12-31,1
222379,KERING SA,2014-03-28,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31793363425.484325,13137800000.0,0.0011894355119483255,0.01955776044153366,True,2014-03-28,2014-03-31,2014-06-30,1
222379,KERING SA,2014-04-04,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31740261721.377296,13137800000.0,0.0011966772993028609,0.01944854168589715,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-04-11,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31640926021.46143,13137800000.0,0.0012103884631626549,0.019623357561505423,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-04-18,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,30493446650.375523,11614900000.0,0.0008887631006931293,0.01769654958358382,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-04-25,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31671202910.059032,11614900000.0,0.0007781953305779824,0.016758735652669304,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-05-02,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31611113771.09086,11614900000.0,0.0007833637868019578,0.016983189276734076,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-05-09,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31297667171.75217,11614900000.0,0.0008111050837933194,0.01728762853749003,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-05-16,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,32120331983.711876,11614900000.0,0.0007410108839158905,0.016900914075651283,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-05-23,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31730932866.97654,11614900000.0,0.0007731041693977907,0.01726211498953996,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-05-30,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,32073160875.712288,11614900000.0,0.0007447998570274547,0.017135184532998324,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-06-06,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,31771553354.97815,11614900000.0,0.0007696679856903921,0.01740770748265718,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-06-13,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,32104432606.783638,11614900000.0,0.000742285016102053,0.017490797154011403,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-06-20,2.25,9.2380110096938e-05,0.0007733748037642587,0.0007416161640160873,32241621549.12433,11614900000.0,0.0007313894082260149,0.017302410193684677,True,2014-03-28,2014-03-31,2014-06-30,0
222379,KERING SA,2014-06-27,2.25,5.206219438420094e-05,0.0007488290963371425,0.0014456016320302343,31768957336.949768,11614900000.0,0.0006549587901916146,,False,2014-06-27,2014-06-30,2014-09-30,1
222379,KERING SA,2014-09-26,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31866866867.99273,11614900000.0,0.0006674483252584988,0.03675974721009165,True,2014-09-26,2014-09-30,2014-12-31,1
222379,KERING SA,2014-10-03,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,30748346483.877037,11614900000.0,0.0007556639682653694,0.03750598333136094,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-10-10,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,30287922021.462883,11614900000.0,0.0007966614609689709,0.03790679816191892,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-10-17,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,30254675357.17464,11614900000.0,0.000799739338336561,0.03780078099694407,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-10-24,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,30015026875.25138,11614900000.0,0.0008224172500814871,0.038017806456093,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-10-31,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31057448301.232,11614900000.0,0.0007297547390584513,0.03724890459110598,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-11-07,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31493220901.121643,11614900000.0,0.0006952616486609772,0.03693692737209992,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-11-14,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31808234073.451786,11614900000.0,0.0006717103016099456,0.03665834985384151,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-11-21,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31977362402.19091,11614900000.0,0.0006595170448483563,0.03643390421928875,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-11-28,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,32589029745.857235,11614900000.0,0.0006178760003958681,0.03595816005406368,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-12-05,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,32512872746.22796,11614900000.0,0.0006228598803615555,0.035977923262406154,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-12-12,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31269781302.106007,11614900000.0,0.0007126605466417671,0.036906357968515754,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-12-19,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31271221459.9832,11614900000.0,0.0007125464952017944,0.03701896778433797,True,2014-09-26,2014-09-30,2014-12-31,0
222379,KERING SA,2014-12-26,2.25,3.837941334582826e-05,0.0007338694684790284,0.001159385437236005,31833520147.62642,11614900000.0,0.0006698676958816808,0.03664296470166305,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-03-28,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22642742787.09624,8622000000.0,0.0007060775792514778,0.028143401013142964,True,2014-03-28,2014-03-31,2014-06-30,1
23667,KONINKLIJKE AHOLD DELHAIZE,2014-04-04,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22621441792.510296,8622000000.0,0.0007084179035871316,0.0279862766413942,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-04-11,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22020207351.483784,8622000000.0,0.0007791315673644576,0.02869846964447749,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-04-18,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22319947576.577446,8622000000.0,0.0007427198484126032,0.028501023602736392,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-04-25,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,21901884945.23774,8622000000.0,0.0007941828371333143,0.028738719715282628,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-05-02,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22051035877.45428,8622000000.0,0.0007752746061902927,0.02881735513245052,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-05-09,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22522354575.22208,8622000000.0,0.0007194461342948085,0.02847114849434026,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-05-16,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22568037929.882725,8622000000.0,0.0007143325024813666,0.02859420411129324,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-05-23,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22432345997.55327,8622000000.0,0.0007296698848368913,0.028875129569390687,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-05-30,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,21674376631.51545,8622000000.0,0.0008242690756579999,0.029769457776551513,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-06-06,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,21670477483.967785,8622000000.0,0.0008247982957098446,0.029878287123331033,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-06-13,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,21757199543.73101,8622000000.0,0.0008131374261428622,0.03014918127870932,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-06-20,2.25,-0.000236806484959371,0.0006469964273497524,0.0009434841782094564,22039982631.54246,8622000000.0,0.0007766544484471384,0.029720417510578304,True,2014-03-28,2014-03-31,2014-06-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-06-27,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20826809951.91137,8622000000.0,0.0011767438013444457,0.010968506460627477,True,2014-06-27,2014-06-30,2014-09-30,1
23667,KONINKLIJKE AHOLD DELHAIZE,2014-07-04,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,21015104771.331306,8622000000.0,0.0011387473503809786,0.01083292545867486,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-07-11,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20545985567.383854,8622000000.0,0.001236736104781265,0.011293062193818815,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-07-18,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20643668491.69562,8622000000.0,0.0012153991691192362,0.01115168317471142,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-07-25,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20371807160.41696,8622000000.0,0.001276084108517488,0.011477558057061021,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-08-01,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20148289966.680977,8622000000.0,0.0013291549784393124,0.01170682769031111,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-08-08,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,19866608020.735313,8622000000.0,0.0014004758001370742,0.012004727268045004,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-08-15,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20313756564.021507,8622000000.0,0.0012895819807310829,0.011540839209766254,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-08-22,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20179887997.664253,8622000000.0,0.0013214696998798147,0.011695844155262609,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-08-29,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20253625098.88266,8622000000.0,0.0013037724419056697,0.011778545504443344,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-09-05,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20042814642.414913,8622000000.0,0.001355260236647396,0.012276589048675509,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-09-12,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20108736076.875385,8622000000.0,0.001338862546499356,0.012122293717984619,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-09-19,2.25,-0.00027297258484954766,0.000724034272643024,0.00045904639347576066,20328294630.08898,8622000000.0,0.0012861831692883162,0.011928886236918353,True,2014-06-27,2014-06-30,2014-09-30,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-09-26,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,20055793507.329838,8622000000.0,0.0013590304139785934,0.007687311684600804,True,2014-09-26,2014-09-30,2014-12-31,1
23667,KONINKLIJKE AHOLD DELHAIZE,2014-10-03,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,19777508629.702297,8622000000.0,0.0014317982334947131,0.007862348496001563,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-10-10,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,19513901929.91576,8622000000.0,0.001505789592766563,0.00810796720873923,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-10-17,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,19521591723.60293,8622000000.0,0.0015035571430363943,0.008028705458077526,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-10-24,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,19812402680.54806,8622000000.0,0.0014223829724854958,0.00778265645532769,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-10-31,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,20559965425.979843,8622000000.0,0.0012396611448125632,0.007231267440593753,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-11-07,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,20743519558.755276,8622000000.0,0.001199795604261813,0.007108431622791764,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-11-14,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,21056133430.25172,8622000000.0,0.001135871373589985,0.006868006966489244,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-11-21,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,21041766228.240326,8622000000.0,0.0011387048749715851,0.00682795507443501,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-11-28,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,21332031232.208237,8622000000.0,0.0010832951162176453,0.006615284038548431,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-12-05,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,21591088328.258415,8622000000.0,0.0010369358976132918,0.006436531380388228,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-12-12,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,20992060458.129402,8622000000.0,0.0011485834360130576,0.006834833014803728,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-12-19,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,21511865936.666153,8622000000.0,0.0010508177036917072,0.006550118865674268,True,2014-09-26,2014-09-30,2014-12-31,0
23667,KONINKLIJKE AHOLD DELHAIZE,2014-12-26,2.25,-0.00028069209571851783,0.0007067220569171068,0.00029712838736950406,21740358651.527824,8622000000.0,0.001011458944986285,0.0064310984945684675,True,2014-09-26,2014-09-30,2014-12-31,0
23671,NOKIA OYJ,2014-03-28,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40591748196.62387,20502000000.0,0.007325220823928281,0.02773807302022444,True,2014-03-28,2014-03-31,2014-06-30,1
23671,NOKIA OYJ,2014-04-04,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,41205597705.97479,20502000000.0,0.006906003495372578,0.026620079937073056,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-04-11,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40758766571.65879,20502000000.0,0.007207741437963121,0.027416355766524802,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-04-18,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40386719718.869545,20502000000.0,0.007473096578998339,0.028115713542971415,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-04-25,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40157670815.646255,20502000000.0,0.007643237370336598,0.028398111781236378,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-05-02,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40443883620.62974,20502000000.0,0.007431454372220285,0.0280438467864202,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-05-09,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,38252625665.76073,18531000000.0,0.006225113978257131,0.025168819766558114,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-05-16,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,38293539293.43491,18531000000.0,0.006199486948925432,0.025202572924059717,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-05-23,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40169089085.45838,18531000000.0,0.005165674314696834,0.02258892223638431,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-05-30,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40714358849.161415,18531000000.0,0.004910128265184171,0.021953248322475496,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-06-06,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40398178695.032845,18531000000.0,0.005056122546413855,0.02240913838021315,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-06-13,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,40761422606.38032,18531000000.0,0.004888896433404647,0.02214800418286618,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-06-20,2.25,0.0006378262977396553,0.0019761124678677362,0.0007508965949323596,39991044158.50523,18531000000.0,0.00525309350404468,0.023072078183256982,True,2014-03-28,2014-03-31,2014-06-30,0
23671,NOKIA OYJ,2014-06-27,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,39430408020.0387,18531000000.0,0.0029321778265309216,0.11553670036979,True,2014-06-27,2014-06-30,2014-09-30,1
23671,NOKIA OYJ,2014-07-04,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,39562506866.066925,18531000000.0,0.002896909101027857,0.11535530404070074,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-07-11,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,39039124731.79535,18531000000.0,0.0030401841075312457,0.11632359126284296,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-07-18,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,39580648462.809944,18531000000.0,0.0028921112554609095,0.11529604682776909,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-07-25,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,41417678336.06382,18531000000.0,0.002457874876742346,0.11239697644114356,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-08-01,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,40425418372.29118,18531000000.0,0.0026803025347429976,0.11397627445827413,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-08-08,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,39919942123.34946,18531000000.0,0.0028043617484273444,0.11482204055237334,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-08-15,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,40238184920.29291,18531000000.0,0.002725356652394752,0.11428527147086304,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-08-22,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,41830425223.36469,18531000000.0,0.0023728179595759315,0.11181047158064258,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-08-29,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,42490500223.75847,18531000000.0,0.002245008233463864,0.11106964996691367,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-09-05,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,42667276219.18625,18531000000.0,0.00221239278255485,0.1112127541112751,True,2014-06-27,2014-06-30,2014-09-30,0
23671,NOKIA OYJ,2014-09-12,2.25,0.0009037095311863928,0.0017135978053892356,0.003175372785178766,43020564943.14868,18531000000.0,0.002149137722164811,0.1105982524970486,True,2014-06-27,2014-06-30,2014-09-30,0
