gvkey,window_idx,param,ac_1,geweke_z,abs_geweke_z,flag_geweke_2,flag_ac1_03
100957,2,mu,0.007132987525229309,1.0197671577304688,1.0197671577304688,False,False
100957,2,sigma,0.03185053043835975,-0.6483088507157714,0.6483088507157714,False,False
100957,2,theta,0.007268586647225479,1.0257428540058142,1.0257428540058142,False,False
100957,3,mu,0.013069736107532584,-2.5243516525873306,2.5243516525873306,True,False
100957,3,sigma,0.009872598736458234,-1.077178003896496,1.077178003896496,False,False
100957,3,theta,0.013289537803219354,-2.511065571462905,2.511065571462905,True,False
100957,4,mu,0.02839776261409029,0.6972585572102269,0.6972585572102269,False,False
100957,4,sigma,-0.027122999510805094,-1.145587557082833,1.145587557082833,False,False
100957,4,theta,0.028522053630283584,0.7060907381012219,0.7060907381012219,False,False
100957,5,mu,0.03235093070565875,0.008859186905364141,0.008859186905364141,False,False
100957,5,sigma,-0.02199535574850392,1.7274980345610815,1.7274980345610815,False,False
100957,5,theta,0.032706476596909756,-0.00319064816292358,0.00319064816292358,False,False
100957,6,mu,-0.0037674114606601372,0.0405402480755192,0.0405402480755192,False,False
100957,6,sigma,0.0338039175617243,-0.38061305592401656,0.38061305592401656,False,False
100957,6,theta,-0.0034758046301436953,0.043708660480333214,0.043708660480333214,False,False
100957,7,mu,-0.013043771952437505,-0.8111316293959787,0.8111316293959787,False,False
100957,7,sigma,0.01716369935911641,-1.3666842564857564,1.3666842564857564,False,False
100957,7,theta,-0.013127617922038969,-0.8007133007832027,0.8007133007832027,False,False
100957,8,mu,-0.022132327352183068,0.736659098742423,0.736659098742423,False,False
100957,8,sigma,0.020646383111067937,-0.7087863363623149,0.7087863363623149,False,False
100957,8,theta,-0.022360492672236554,0.7417815078648762,0.7417815078648762,False,False
100957,9,mu,0.0011364205354598093,1.4987912693288457,1.4987912693288457,False,False
100957,9,sigma,-0.0038781098122887842,-1.3008539743981633,1.3008539743981633,False,False
100957,9,theta,0.0014161628745970295,1.5061545835932597,1.5061545835932597,False,False
100957,10,mu,0.015445196503757709,-1.1135446708247791,1.1135446708247791,False,False
100957,10,sigma,-0.004967581229764535,0.09145859776948165,0.09145859776948165,False,False
100957,10,theta,0.015329194196023205,-1.113975960422847,1.113975960422847,False,False
100957,11,mu,-0.009742552160057996,-1.6887667169620868,1.6887667169620868,False,False
100957,11,sigma,-0.009493837497250886,-1.1164231592941465,1.1164231592941465,False,False
100957,11,theta,-0.009594504976219545,-1.6799768852736565,1.6799768852736565,False,False
100957,12,mu,-0.03802958223412816,0.6414608846343304,0.6414608846343304,False,False
100957,12,sigma,-0.009308444785592295,-0.01706841643246058,0.01706841643246058,False,False
100957,12,theta,-0.03779746828113291,0.6416788613523704,0.6416788613523704,False,False
100957,13,mu,-0.009184048270726483,-1.638082789108177,1.638082789108177,False,False
100957,13,sigma,0.01307131000347722,1.5451694575696708,1.5451694575696708,False,False
100957,13,theta,-0.0091280097219314,-1.6470378806389394,1.6470378806389394,False,False
100957,14,mu,0.017298838052042922,-0.06993579942814379,0.06993579942814379,False,False
100957,14,sigma,-0.009829676250718369,-0.3855849324271352,0.3855849324271352,False,False
100957,14,theta,0.017428630907004656,-0.0675067898457606,0.0675067898457606,False,False
100957,15,mu,-0.010567904305023954,-0.1515160578727458,0.1515160578727458,False,False
100957,15,sigma,-0.025663571985584378,0.34427681298777857,0.34427681298777857,False,False
100957,15,theta,-0.010185592105725108,-0.15392337956208785,0.15392337956208785,False,False
100957,16,mu,0.00462324564649643,-0.712757237630902,0.712757237630902,False,False
100957,16,sigma,0.015390940379623859,-1.7002170772608565,1.7002170772608565,False,False
100957,16,theta,0.004118135763138257,-0.7022498439667942,0.7022498439667942,False,False
100957,17,mu,0.010946506687405747,-0.5566437884840068,0.5566437884840068,False,False
100957,17,sigma,0.01471944310874403,0.49398283432484746,0.49398283432484746,False,False
100957,17,theta,0.010929729802302363,-0.560356784495754,0.560356784495754,False,False
100957,18,mu,-0.006091533965472642,-1.4426067013363035,1.4426067013363035,False,False
100957,18,sigma,-0.002227389476521977,-0.18467623502430394,0.18467623502430394,False,False
100957,18,theta,-0.006097733076926646,-1.4404761119393021,1.4404761119393021,False,False
100957,19,mu,0.01873241930959725,0.7991242479558944,0.7991242479558944,False,False
100957,19,sigma,0.0047546106963751115,-0.6234674849418036,0.6234674849418036,False,False
100957,19,theta,0.01890356041528526,0.8044745601243869,0.8044745601243869,False,False
100957,20,mu,8.207012956503908e-05,-1.4327607361267618,1.4327607361267618,False,False
100957,20,sigma,0.02682608280389264,-0.40399032212556707,0.40399032212556707,False,False
100957,20,theta,0.0002764009483983092,-1.4300800063934325,1.4300800063934325,False,False
100957,21,mu,0.00023694623380541663,0.2372425630506023,0.2372425630506023,False,False
100957,21,sigma,-0.011362711115216537,-1.2902547434276166,1.2902547434276166,False,False
100957,21,theta,0.0007546380626712639,0.24887276109357082,0.24887276109357082,False,False
100957,22,mu,0.0022655035564921482,0.2157727526447426,0.2157727526447426,False,False
100957,22,sigma,0.02805100472508899,0.26202538859074487,0.26202538859074487,False,False
100957,22,theta,0.002166470904753303,0.21118964989117833,0.21118964989117833,False,False
100957,23,mu,0.018974543383864135,1.1985579628890732,1.1985579628890732,False,False
100957,23,sigma,0.012084896762781194,0.12249593561315174,0.12249593561315174,False,False
100957,23,theta,0.019102066766918203,1.1983561946921666,1.1983561946921666,False,False
100957,24,mu,0.04451480451538438,-0.6279008184013105,0.6279008184013105,False,False
100957,24,sigma,-0.00204910837638277,-0.4349203837909212,0.4349203837909212,False,False
