gvkey,date,sigma_hat,mu_hat,V_0,V_used,B_used,PD_Q,PD_P,train_start_date,train_end_date,training_end
101248,2015-10-02,0.1861807471212789,0.20243891108941656,0.0,28714573548.50336,5529000000.0,1.1693069003718619e-18,3.6884664251972734e-23,,2015-09-30,0
101248,2015-10-09,0.1861807471212789,0.2014221144502905,0.0,28757305447.689594,5529000000.0,1.084846345851633e-18,3.5969829651145485e-23,,2015-09-30,0
101248,2015-10-16,0.1861807471212789,0.20948000228494548,0.0,29341787450.590904,5529000000.0,4.17369450049209e-19,7.894679213435115e-24,,2015-09-30,0
101248,2015-10-23,0.1861807471212789,0.22973422483197312,0.0,30715712022.79148,5529000000.0,4.531706603169326e-20,2.069173919003369e-25,,2015-09-30,0
101248,2015-10-30,0.1861807471212789,0.2382986154266979,0.0,31400105771.06874,5529000000.0,1.5164670520887443e-20,3.6671349990452206e-26,,2015-09-30,0
101248,2015-11-06,0.1861807471212789,0.24339277114762323,0.0,31875469253.75877,5529000000.0,7.110298523964863e-21,1.1585538430353298e-26,,2015-09-30,0
101248,2015-11-13,0.1861807471212789,0.23435017187726612,0.0,31402313956.239952,5529000000.0,1.5415543076392308e-20,4.573036294035162e-26,,2015-09-30,0
101248,2015-11-20,0.1861807471212789,0.23986726302050673,0.0,31910591671.69933,5529000000.0,6.892808215046327e-21,1.3319199057259663e-26,,2015-09-30,0
101248,2015-11-27,0.1861807471212789,0.24226302540331454,0.0,32214726388.4362,5529000000.0,4.322029983908015e-21,6.713684687635226e-27,,2015-09-30,0
101248,2015-12-04,0.1861807471212789,0.21795195944597737,0.0,30675121639.19014,5529000000.0,4.810952035379654e-20,4.305741023568074e-25,,2015-09-30,0
101248,2015-12-11,0.1861807471212789,0.20853000916614067,0.0,30158687784.959618,5529000000.0,1.1320178101994297e-19,1.8566431361547098e-24,,2015-09-30,0
101248,2015-12-18,0.1861807471212789,0.21074033483914226,0.0,30419402715.621487,5529000000.0,7.509325987274316e-20,1.0226100202481657e-24,,2015-09-30,0
101248,2015-12-25,0.1861807471212789,0.2077795333931469,0.0,30330028060.040726,5529000000.0,8.683156550813625e-20,1.4165535118142408e-24,,2015-09-30,0
101248,2015-12-31,0.18927035348946375,0.24174853138640157,19460909339.134304,30449866209.166065,5529000000.0,2.83401072637621e-19,1.026818763740898e-24,2014-01-01,2015-12-31,1
101248,2016-01-01,0.18927035348946375,0.23961675140515026,0.0,30449866209.166065,5529000000.0,2.83401072637621e-19,1.152960013972483e-24,,2015-12-31,0
101248,2016-01-08,0.18927035348946375,0.22305319881093352,0.0,29564697437.61676,5529000000.0,1.1609224309344854e-18,1.3671655722375395e-23,,2015-12-31,0
101248,2016-01-15,0.18927035348946375,0.20967119645008342,0.0,28875398863.55464,5529000000.0,3.446346866372309e-18,9.537423544735999e-23,,2015-12-31,0
101248,2016-01-22,0.18927035348946375,0.22037746858966453,0.0,29633745711.637363,5529000000.0,1.0394355132334372e-18,1.392264401776454e-23,,2015-12-31,0
101248,2016-01-29,0.18927035348946375,0.22921791497858515,0.0,30305774721.900753,5529000000.0,3.642803716283996e-19,2.616208499442823e-24,,2015-12-31,0
101248,2016-02-05,0.18927035348946375,0.20447793549776516,0.0,28877631231.703102,5529000000.0,3.498340349002235e-18,1.2441389907790393e-22,,2015-12-31,0
101248,2016-02-12,0.18927035348946375,0.1898259448441938,0.0,28089019600.829327,5529000000.0,1.255900664785423e-17,1.0919331785258033e-21,,2015-12-31,0
101248,2016-02-19,0.18927035348946375,0.20670891824913126,0.0,29225689801.82604,5529000000.0,2.0386111610309887e-18,5.934906867723064e-23,,2015-12-31,0
101248,2016-02-26,0.18927035348946375,0.2038556513581086,0.0,29150686374.15707,5529000000.0,2.311307204834196e-18,7.876989453224235e-23,,2015-12-31,0
101248,2016-03-04,0.18927035348946375,0.20391932568101773,0.0,29259195461.087883,5529000000.0,1.9497821615886702e-18,6.467238712123155e-23,,2015-12-31,0
101248,2016-03-11,0.18927035348946375,0.21021115576785732,0.0,29775490666.44486,5529000000.0,8.384023554628611e-19,1.8527108857564326e-23,,2015-12-31,0
101248,2016-03-18,0.18927035348946375,0.19856253708914645,0.0,29119215474.906464,5529000000.0,2.4029187124863577e-18,1.097493358714096e-22,,2015-12-31,0
101248,2016-03-25,0.18927035348946375,0.1914456122777284,0.0,28756368532.077446,5879000000.0,6.841033947003963e-17,6.751135200758522e-21,,2015-12-31,0
101248,2016-03-31,0.1880533950262001,0.22514868399124308,19419460394.93947,29406300821.238453,5879000000.0,1.578548825044246e-17,2.150522507999999e-22,2014-04-01,2016-03-31,1
101248,2016-04-01,0.1880533950262001,0.21656469911746165,0.0,29016529832.052742,5879000000.0,2.8871301595234894e-17,6.669877691003625e-22,,2016-03-31,0
101248,2016-04-08,0.1880533950262001,0.2172672841411524,0.0,29169467273.33833,5879000000.0,2.3011458040188765e-17,4.910155452925941e-22,,2016-03-31,0
101248,2016-04-15,0.1880533950262001,0.21882776604699525,0.0,29375814222.054253,5879000000.0,1.6802770107748703e-17,3.1488659716657065e-22,,2016-03-31,0
101248,2016-04-22,0.1880533950262001,0.2415211689017423,0.0,30912861571.978966,5879000000.0,1.5955488720884701e-18,6.45368909955271e-24,,2016-03-31,0
101248,2016-04-29,0.1880533950262001,0.23120966489630612,0.0,30382367669.34777,5879000000.0,3.573717497594147e-18,2.820708779463291e-23,,2016-03-31,0
101248,2016-05-06,0.1880533950262001,0.2265730870889327,0.0,30209625065.668526,5879000000.0,4.669999982485389e-18,4.8721810091775814e-23,,2016-03-31,0
101248,2016-05-13,0.1880533950262001,0.22720904964048766,0.0,30372428977.44755,5879000000.0,3.653676582719103e-18,3.5471565859365626e-23,,2016-03-31,0
101248,2016-05-20,0.1880533950262001,0.23044393772353827,0.0,30708272234.586716,5879000000.0,2.195321322286312e-18,1.6662880166818332e-23,,2016-03-31,0
101248,2016-05-27,0.1880533950262001,0.2404212969270464,0.0,31510008205.95147,5879000000.0,6.569143343457754e-19,2.4356142044039536e-24,,2016-03-31,0
101248,2016-06-03,0.1880533950262001,0.23658550958858401,0.0,31380272695.090908,5879000000.0,7.99609639465156e-19,3.7492001956854035e-24,,2016-03-31,0
101248,2016-06-10,0.1880533950262001,0.23249083974657314,0.0,31228576829.32367,5879000000.0,1.0096125814406325e-18,6.072721208756558e-24,,2016-03-31,0
101248,2016-06-17,0.1880533950262001,0.21228729515184183,0.0,29975940976.312973,5879000000.0,6.86112326510333e-18,1.5476317599942983e-22,,2016-03-31,0
101248,2016-06-24,0.1880533950262001,0.22545478091334728,0.0,30993092100.325077,5879000000.0,1.4924688098543254e-18,1.3287487501443206e-23,,2016-03-31,0
101248,2016-06-30,0.19270789851538458,0.24793999007952314,20121121765.026394,31833326476.32453,5879000000.0,2.93162982136158e-18,1.1933878669944547e-23,2014-07-01,2016-06-30,1
101248,2016-07-01,0.19270789851538458,0.24812716148934028,0.0,31986139945.8537,5879000000.0,2.3612566230198514e-18,9.202144449093882e-24,,2016-06-30,0
101248,2016-07-08,0.19270789851538458,0.24286673912871254,0.0,31784988216.700306,5879000000.0,3.176168724918579e-18,1.682333398724671e-23,,2016-06-30,0
101248,2016-07-15,0.19270789851538458,0.2511462334660661,0.0,32470896490.96315,5879000000.0,1.1887670691617741e-18,3.5623805408499e-24,,2016-06-30,0
101248,2016-07-22,0.19270789851538458,0.25026375929225547,0.0,32556727186.707123,5879000000.0,1.0414933012111914e-18,3.2466482938133234e-24,,2016-06-30,0
101248,2016-07-29,0.19270789851538458,0.22321651401265916,0.0,30899639493.18666,5879000000.0,1.1141031120063617e-17,1.9691888129298754e-22,,2016-06-30,0
101248,2016-08-05,0.19270789851538458,0.2195193282901943,0.0,30779814208.591293,5879000000.0,1.3259463635749486e-17,2.890527838354995e-22,,2016-06-30,0
101248,2016-08-12,0.19270789851538458,0.22184261860704735,0.0,31052610190.28439,5879000000.0,8.95595685815006e-18,1.6432336519536923e-22,,2016-06-30,0
101248,2016-08-19,0.19270789851538458,0.2097937981032042,0.0,30375631370.749092,5879000000.0,2.3698005713392312e-17,9.147529464042075e-22,,2016-06-30,0
101248,2016-08-26,0.19270789851538458,0.2107377949151188,0.0,30550146498.72473,5879000000.0,1.839879817092225e-17,6.552726336959121e-22,,2016-06-30,0
101248,2016-09-02,0.19270789851538458,0.22032344937334655,0.0,31314453206.515038,5879000000.0,6.151522335365824e-18,1.1578326904462238e-22,,2016-06-30,0
101248,2016-09-09,0.19270789851538458,0.21666819288350378,0.0,31183088846.398,5879000000.0,7.401089563154654e-18,1.72723312517773e-22,,2016-06-30,0
101248,2016-09-16,0.19270789851538458,0.20738108805687683,0.0,30660284478.916466,5879000000.0,1.5813200643499344e-17,6.473792073305461e-22,,2016-06-30,0
101248,2016-09-23,0.19270789851538458,0.22117033854265838,0.0,31741500325.27081,5879000000.0,3.3829384586761536e-18,5.54230828678563e-23,,2016-06-30,0
101248,2016-09-30,0.19106917900369777,0.19268040351738885,21841516478.79886,30959068472.713264,5879000000.0,5.578269214255113e-18,3.714921891553703e-22,2014-10-01,2016-09-30,1
101248,2016-10-07,0.19106917900369777,0.17938664794991008,0.0,30240351027.042816,5879000000.0,1.6207154888134664e-17,2.3645764055845024e-21,,2016-09-30,0
101248,2016-10-14,0.19106917900369777,0.17679814233693764,0.0,30174563473.538498,5879000000.0,1.7817308316436706e-17,2.997411669086789e-21,,2016-09-30,0
101248,2016-10-21,0.19106917900369777,0.15267599704184143,0.0,28801062500.785236,5879000000.0,1.393920087712125e-16,9.402719142760185e-20,,2016-09-30,0
101248,2016-10-28,0.19106917900369777,0.1446371255782935,0.0,28397502611.022034,5879000000.0,2.5648329351113354e-16,2.691190742131167e-19,,2016-09-30,0
101248,2016-11-04,0.19106917900369777,0.13591280453486015,0.0,27950752886.706062,5879000000.0,5.072706255610819e-16,8.511676696870259e-19,,2016-09-30,0
101248,2016-11-11,0.19106917900369777,0.1329937098766616,0.0,27841613863.127876,5879000000.0,5.988348301610094e-16,1.168769643023954e-18,,2016-09-30,0
101248,2016-11-18,0.19106917900369777,0.1372587879324955,0.0,28158313584.824024,5879000000.0,3.707559351538915e-16,5.661555822530826e-19,,2016-09-30,0
101248,2016-11-25,0.19106917900369777,0.12554561118904878,0.0,27519719515.781574,5879000000.0,1.0018445725524027e-15,2.814473719012426e-18,,2016-09-30,0
101248,2016-12-02,0.19106917900369777,0.12078933992758145,0.0,27293003392.79934,5879000000.0,1.4201521742949473e-15,5.100358254962764e-18,,2016-09-30,0
101248,2016-12-09,0.19106917900369777,0.14031167302817074,0.0,28542699191.826363,5879000000.0,2.1105570752244031e-16,2.594612558851158e-19,,2016-09-30,0
101248,2016-12-16,0.19106917900369777,0.14457280661363422,0.0,28880658428.928562,5879000000.0,1.2662699253000474e-16,1.2132536088929184e-19,,2016-09-30,0
101248,2016-12-23,0.19106917900369777,0.14419717160452583,0.0,28926651599.261604,5879000000.0,1.2023201230251973e-16,1.1449778131292393e-19,,2016-09-30,0
101248,2016-12-30,0.18886435512170793,0.137061317424037,23143638201.956974,29375847563.904613,5879000000.0,2.6412074416669423e-17,2.86013916756209e-20,2015-01-01,2016-12-31,1
101248,2017-01-06,0.18886435512170793,0.13011046053497743,0.0,29032917063.531322,5879000000.0,4.326113066223853e-17,7.114957971994698e-20,,2016-12-31,0
101248,2017-01-13,0.18886435512170793,0.11522881352580681,0.0,28226287887.327682,5879000000.0,1.5244397245955258e-16,5.595226359546853e-19,,2016-12-31,0
101248,2017-01-20,0.18886435512170793,0.14399190555391317,0.0,30003447505.99275,5879000000.0,9.69577380573628e-18,7.147823898841882e-21,,2016-12-31,0
101248,2017-01-27,0.18886435512170793,0.13924480617010848,0.0,29781250822.141167,5879000000.0,1.320999941187831e-17,1.3081451048395881e-20,,2016-12-31,0
101248,2017-02-03,0.18886435512170793,0.13577814395525392,0.0,29634735725.3145,5879000000.0,1.7346674111236855e-17,1.9797027600328017e-20,,2016-12-31,0
101248,2017-02-10,0.18886435512170793,0.1347138232718361,0.0,29635230399.55363,5879000000.0,1.7399182226811382e-17,2.0844265108778833e-20,,2016-12-31,0
101248,2017-02-17,0.18886435512170793,0.13092586473337095,0.0,29462719174.838257,5879000000.0,2.3036043891775337e-17,3.342466355832465e-20,,2016-12-31,0
101248,2017-02-24,0.18886435512170793,0.1334293160307927,0.0,29686505523.32584,5879000000.0,1.7049580028967567e-17,2.0393700454287827e-20,,2016-12-31,0
101248,2017-03-03,0.18886435512170793,0.13287409079397816,0.0,29716694908.01116,5879000000.0,1.5965841130738262e-17,1.993608791904009e-20,,2016-12-31,0
101248,2017-03-10,0.18886435512170793,0.141691804162038,0.0,30363840387.442593,5879000000.0,6.1088163005173184e-18,4.417412328287895e-21,,2016-12-31,0
101248,2017-03-17,0.18886435512170793,0.1425157924293879,0.0,30491763114.538486,5879000000.0,4.915031122499197e-18,3.433276349361481e-21,,2016-12-31,0
101248,2017-03-24,0.18886435512170793,0.14491197277195159,0.0,30728778339.643955,5879000000.0,3.3528843474460236e-18,2.060907318730155e-21,,2016-12-31,0
101248,2017-03-31,0.17753790535771577,0.04497365970591607,29053765015.526176,30801878892.995712,5879000000.0,1.8233601241159653e-20,1.1202444281773644e-21,2015-04-01,2017-03-31,1
101248,2017-04-07,0.17753790535771577,0.04339229582760018,0.0,30720935383.428993,6109000000.0,1.5754520471101269e-19,1.0882057110762757e-20,,2017-03-31,0
101248,2017-04-14,0.17753790535771577,0.051456603844462497,0.0,31246723770.286484,6109000000.0,6.675912378265647e-20,2.8793849595690403e-21,,2017-03-31,0
101248,2017-04-21,0.17753790535771577,0.04391027606080164,0.0,30786398542.003788,6109000000.0,1.4122076628605917e-19,9.463933447938766e-21,,2017-03-31,0
101248,2017-04-28,0.17753790535771577,0.0643387042504391,0.0,32138111976.97643,6109000000.0,1.4895057323121914e-20,3.1257357957422654e-22,,2017-03-31,0
101248,2017-05-05,0.17753790535771577,0.06806196605327394,0.0,32420189228.606102,6109000000.0,9.250458615888238e-21,1.575312695367038e-22,,2017-03-31,0
101248,2017-05-12,0.17753790535771577,0.06727735407086587,0.0,32398995097.522068,6109000000.0,9.628880995565967e-21,1.705402430246069e-22,,2017-03-31,0
101248,2017-05-19,0.17753790535771577,0.062323028790971124,0.0,32089938832.69496,6109000000.0,1.551041193685883e-20,3.788986840307584e-22,,2017-03-31,0
101248,2017-05-26,0.17753790535771577,0.06586208810525422,0.0,32364449539.727303,6109000000.0,1.0032134574453288e-20,1.9553206289837372e-22,,2017-03-31,0
101248,2017-06-02,0.17753790535771577,0.06296046348233239,0.0,32192021262.31849,6109000000.0,1.355812422276021e-20,3.07514902750315e-22,,2017-03-31,0
101248,2017-06-09,0.17753790535771577,0.059595963597472594,0.0,31984465122.87442,6109000000.0,1.9030528243429905e-20,5.262755462515945e-22,,2017-03-31,0
101248,2017-06-16,0.17753790535771577,0.066826778262227,0.0,32527456460.87654,6109000000.0,7.639316560287681e-21,1.4053323191751931e-22,,2017-03-31,0
101248,2017-06-23,0.17753790535771577,0.05877465983386795,0.0,31979791416.276646,6109000000.0,1.8428619812549885e-20,5.547542959796775e-22,,2017-03-31,0
101248,2017-06-30,0.16914527865059456,0.04482635193573938,28676888311.161324,30481931297.972202,6109000000.0,3.3066061015107385e-21,1.7745291477643531e-22,2015-07-01,2017-06-30,1
101248,2017-07-07,0.16914527865059456,0.04808473804644089,0.0,30701161046.099377,6109000000.0,2.2267646903434275e-21,9.691022299063112e-23,,2017-06-30,0
101248,2017-07-14,0.16914527865059456,0.05575531203701925,0.0,31205246950.58382,6109000000.0,8.99938899430307e-22,2.379349247646458e-23,,2017-06-30,0
101248,2017-07-21,0.16914527865059456,0.05332776379435114,0.0,31074521063.597588,6109000000.0,1.1457415574742531e-21,3.515633165999222e-23,,2017-06-30,0
101248,2017-07-28,0.16914527865059456,0.044432851254585334,0.0,30528620249.111843,6109000000.0,3.1188532280116814e-21,1.661531405340499e-22,,2017-06-30,0
101248,2017-08-04,0.16914527865059456,0.028206439380321628,0.0,29524810309.899727,6109000000.0,2.013726554798277e-20,2.8211086058168393e-21,,2017-06-30,0
101248,2017-08-11,0.16914527865059456,0.021043030904991166,0.0,29088558187.35214,6109000000.0,4.569592780507185e-20,9.652385616123992e-21,,2017-06-30,0
101248,2017-08-18,0.16914527865059456,0.019574939927782004,0.0,29001300509.81138,6109000000.0,5.385900149434627e-20,1.2362315836954058e-20,,2017-06-30,0
101248,2017-08-25,0.16914527865059456,0.021118623120501254,0.0,29100835178.222633,6109000000.0,4.5196986582024974e-20,9.38988543030116e-21,,2017-06-30,0
101248,2017-09-01,0.16914527865059456,0.026039556078188385,0.0,29417551026.219604,6109000000.0,2.502130441691808e-20,3.906649859684156e-21,,2017-06-30,0
101248,2017-09-08,0.16914527865059456,0.036349096018961434,0.0,30096798890.88232,6109000000.0,7.233554256872774e-21,5.999563905906803e-22,,2017-06-30,0
101248,2017-09-15,0.16914527865059456,0.024481386292428457,0.0,29329588244.241253,6109000000.0,2.932518774776105e-20,5.038612474888038e-21,,2017-06-30,0
101248,2017-09-22,0.16914527865059456,0.016832865917945923,0.0,28839052516.874874,6109000000.0,7.402668370919312e-20,1.9588102048681167e-20,,2017-06-30,0
101248,2017-09-29,0.15887873701597588,0.018177133449921487,28714573548.50336,29035423856.917828,6109000000.0,1.7586330194302133e-22,3.56869204273688e-23,2015-10-01,2017-09-30,1
101248,2017-10-06,0.15887873701597588,0.019038797640653936,0.0,29089094371.361275,6109000000.0,1.5547948645085523e-22,3.011728532019473e-23,,2017-09-30,0
101248,2017-10-13,0.15887873701597588,0.007468119545146298,0.0,28414522571.58283,6109000000.0,6.704060949776936e-22,2.6448596785474067e-22,,2017-09-30,0
101248,2017-10-20,0.15887873701597588,0.004327533196818709,0.0,28228692184.504684,6109000000.0,9.96153981965464e-22,4.786505857872216e-22,,2017-09-30,0
101248,2017-10-27,0.15887873701597588,0.02716564108228829,0.0,29595206724.6278,6109000000.0,5.540575878226077e-23,6.057437349348353e-24,,2017-09-30,0
101248,2017-11-03,0.15887873701597588,0.02949205660713649,0.0,29748200369.13641,6109000000.0,4.019603652504703e-23,3.756711059222731e-24,,2017-09-30,0
101248,2017-11-10,0.15887873701597588,0.020218723392129295,0.0,29179791885.976444,6109000000.0,1.3265151605904298e-22,2.3001243361158807e-23,,2017-09-30,0
101248,2017-11-17,0.15887873701597588,0.024327644013917772,0.0,29441153717.71226,6109000000.0,7.57750482142979e-23,1.010711492019874e-23,,2017-09-30,0
101248,2017-11-24,0.15887873701597588,0.02969290727797646,0.0,29790053330.32251,6109000000.0,3.6132670248587134e-23,3.3894583567444505e-24,,2017-09-30,0
101248,2017-12-01,0.15887873701597588,0.028398192312106774,0.0,29716110602.60238,6109000000.0,4.2566931469412334e-23,4.3168226424760165e-24,,2017-09-30,0
101248,2017-12-08,0.15887873701597588,0.050094653587406064,0.0,31173178617.746387,6109000000.0,2.0957858008502533e-24,4.6039135277862255e-26,,2017-09-30,0
101248,2017-12-15,0.15887873701597588,0.04370395043468246,0.0,30757855419.289562,6109000000.0,4.965940119992621e-24,1.709680663729707e-25,,2017-09-30,0
101248,2017-12-22,0.15887873701597588,0.052232938150093305,0.0,31367407322.39996,6109000000.0,1.3657786367035957e-24,2.6356371223424194e-26,,2017-09-30,0
101248,2017-12-29,0.15846021177777594,0.026888205042290607,30449866209.166065,31335397582.56555,6109000000.0,1.0746816460961298e-24,1.1349187978895326e-25,2016-01-01,2017-12-31,1
101248,2018-01-05,0.15846021177777594,0.024724395972160904,0.0,31207385573.626133,6109000000.0,1.3457144730760924e-24,1.7169171291551272e-25,,2017-12-31,0
101248,2018-01-12,0.15846021177777594,0.01711604667398854,0.0,30734305902.45248,6109000000.0,3.5309325901376e-24,7.700441293757223e-25,,2017-12-31,0
101248,2018-01-19,0.15846021177777594,0.016572033942616485,0.0,30702613826.80198,6109000000.0,3.819250797508272e-24,8.532262699920672e-25,,2017-12-31,0
101248,2018-01-26,0.15846021177777594,0.023164104268164405,0.0,31128265626.79274,6109000000.0,1.5461146609644982e-24,2.2498337918087644e-25,,2017-12-31,0
101248,2018-02-02,0.15846021177777594,0.013068247380697484,0.0,30482654730.481243,6109000000.0,5.9992231293387876e-24,1.7071631861848812e-24,,2017-12-31,0
101248,2018-02-09,0.15846021177777594,-0.00351822174984639,0.0,29431953458.433872,6109000000.0,5.564869588731722e-23,4.569579103892308e-23,,2017-12-31,0
101248,2018-02-16,0.15846021177777594,0.012902319413985343,0.0,30472461658.784424,6109000000.0,6.177514375052367e-24,1.7632790342037924e-24,,2017-12-31,0
101248,2018-02-23,0.15846021177777594,0.00905224247191643,0.0,30221016368.837788,6109000000.0,1.0531083031599855e-23,3.851889740630196e-24,,2017-12-31,0
101248,2018-03-02,0.15846021177777594,0.01785641784771667,0.0,30802701023.14989,6109000000.0,3.14725348949662e-24,6.347789551371983e-25,,2017-12-31,0
101248,2018-03-09,0.15846021177777594,0.018946857722997354,0.0,30879573552.56616,6109000000.0,2.686067145001671e-24,5.023239309559989e-25,,2017-12-31,0
101248,2018-03-16,0.15846021177777594,0.014546854295721945,0.0,30584307855.361034,6109000000.0,5.005115580587569e-24,1.2505326448060693e-24,,2017-12-31,0
101248,2018-03-23,0.15846021177777594,0.0021622437675345545,0.0,29752053728.573868,6109000000.0,2.893556951464236e-23,1.6179640409218225e-23,,2017-12-31,0
101248,2018-03-30,0.15271964296937565,0.03111820238513803,29016529832.052742,30167910017.30803,6109000000.0,2.4435378255507203e-25,1.7568919444755677e-26,2016-04-01,2018-03-31,1
101248,2018-04-06,0.15271964296937565,0.04088749477167389,0.0,30780439208.275623,6109000000.0,6.068804922588894e-26,2.135715649048923e-27,,2018-03-31,0
101248,2018-04-13,0.15271964296937565,0.032217835694664666,0.0,30258243706.772465,5373000000.0,2.1145726757474868e-29,1.1495088707519028e-30,,2018-03-31,0
101248,2018-04-20,0.15271964296937565,0.035691948441194145,0.0,30487374071.05302,5373000000.0,1.193813262308183e-29,4.987419794880144e-31,,2018-03-31,0
101248,2018-04-27,0.15271964296937565,0.0279789052725697,0.0,30016743928.01375,5373000000.0,3.7936314756692054e-29,2.8915677003020543e-30,,2018-03-31,0
101248,2018-05-04,0.15271964296937565,0.03301186070261385,0.0,30344612799.2459,5373000000.0,1.682924194927315e-29,8.725985760830284e-31,,2018-03-31,0
101248,2018-05-11,0.15271964296937565,0.036050789667459476,0.0,30552853451.11508,5373000000.0,1.0143729400869226e-29,4.122299354554356e-31,,2018-03-31,0
101248,2018-05-18,0.15271964296937565,0.04858753489288007,0.0,31396242971.341694,5373000000.0,1.3153669508428879e-30,1.931023975421653e-32,,2018-03-31,0
101248,2018-05-25,0.15271964296937565,0.05232375272117904,0.0,31672398342.20888,5373000000.0,6.998114528858877e-31,7.279615951616685e-33,,2018-03-31,0
101248,2018-06-01,0.15271964296937565,0.04392361057215,0.0,31123818536.439156,5373000000.0,2.587848480821219e-30,5.448599980111258e-32,,2018-03-31,0
101248,2018-06-08,0.15271964296937565,0.04334489119251287,0.0,31103647238.821674,5373000000.0,2.783353978493202e-30,5.990132119323559e-32,,2018-03-31,0
101248,2018-06-15,0.15271964296937565,0.05577238487289699,0.0,31989837055.024582,5373000000.0,3.264712109660878e-31,2.5336805394186837e-33,,2018-03-31,0
101248,2018-06-22,0.15271964296937565,0.0523544886934926,0.0,31773798580.89179,5373000000.0,5.594617313368863e-31,5.651981894335425e-33,,2018-03-31,0
101248,2018-06-29,0.14509423213690673,0.00925467816041812,31986139945.8537,31904903171.098343,5373000000.0,2.6647954591596453e-34,6.677856530808422e-35,2016-07-01,2018-06-30,1
101248,2018-07-06,0.14509423213690673,0.009944364072427762,0.0,31948584801.752045,5373000000.0,2.3688757938183237e-34,5.604392820486359e-35,,2018-06-30,0
101248,2018-07-13,0.14509423213690673,0.01811366549620492,0.0,32484709571.255993,5373000000.0,5.707717949108108e-35,6.669380213917763e-36,,2018-06-30,0
101248,2018-07-20,0.14509423213690673,0.019514519483508217,0.0,32583236677.792046,5373000000.0,4.402839329048246e-35,4.546995890341249e-36,,2018-06-30,0
101248,2018-07-27,0.14509423213690673,0.02618965260432453,0.0,33043819184.176655,5373000000.0,1.3310352562601324e-35,7.4897956118316155e-37,,2018-06-30,0
101248,2018-08-03,0.14509423213690673,0.02634788142278143,0.0,33064738998.79856,5373000000.0,1.2407453457056848e-35,6.988399892153505e-37,,2018-06-30,0
101248,2018-08-10,0.14509423213690673,0.017355948354011785,0.0,32451617712.006245,5373000000.0,6.20370726582113e-35,7.775215767864004e-36,,2018-06-30,0
101248,2018-08-17,0.14509423213690673,0.015552521077421475,0.0,32331177510.387936,5373000000.0,8.523097568943819e-35,1.2512361062823422e-35,,2018-06-30,0
101248,2018-08-24,0.14509423213690673,0.020182887625478735,0.0,32658389344.80636,5373000000.0,3.5292939103109506e-35,3.514517213059103e-36,,2018-06-30,0
101248,2018-08-31,0.14509423213690673,0.019950643346710345,0.0,32647973680.79527,5373000000.0,3.6579619343094865e-35,3.686588697087532e-36,,2018-06-30,0
101248,2018-09-07,0.14509423213690673,0.004903878510218739,0.0,31594305339.12577,5373000000.0,5.719782439348168e-34,2.2131513184614482e-34,,2018-06-30,0
101248,2018-09-14,0.14509423213690673,0.00884418911721912,0.0,31867380159.145447,5373000000.0,2.7369116535632406e-34,7.643312426172957e-35,,2018-06-30,0
101248,2018-09-21,0.14509423213690673,0.015746529902047404,0.0,32360809416.98705,5373000000.0,7.493198588875283e-35,1.1372307448627014e-35,,2018-06-30,0
101248,2018-09-28,0.13862296960820275,0.05881229610417837,30240351027.04282,33336043215.276466,5373000000.0,3.0843278219625826e-39,5.80060335923195e-42,2016-10-01,2018-09-30,1
101248,2018-10-05,0.13862296960820275,0.25681814551714005,0.0,49580475772.22692,5373000000.0,2.4707090598742344e-57,2.7547849913228814e-71,,2018-09-30,0
101248,2018-10-12,0.13862296960820275,0.2247585673678407,0.0,46693990535.61547,5373000000.0,2.3687637651358779e-54,3.14436486002973e-66,,2018-09-30,0
101248,2018-10-19,0.13862296960820275,0.23079906745715248,0.0,47468498850.283005,5373000000.0,3.958736355096165e-55,1.9024237078903746e-67,,2018-09-30,0
101248,2018-10-26,0.13862296960820275,0.24053583099515408,0.0,48635574250.186226,5373000000.0,2.5534079302097858e-56,2.5981970449823723e-69,,2018-09-30,0
101248,2018-11-02,0.13862296960820275,0.2387370336916951,0.0,48669872134.15585,5373000000.0,2.278284174323055e-56,2.985529482747858e-69,,2018-09-30,0
101248,2018-11-09,0.13862296960820275,0.23539409016700527,0.0,48543446308.770706,5373000000.0,3.012876138847722e-56,6.345820460965834e-69,,2018-09-30,0
101248,2018-11-16,0.13862296960820275,0.22434673538513614,0.0,47628524208.27813,5373000000.0,2.6250487600893717e-55,2.8001197577805493e-67,,2018-09-30,0
101248,2018-11-23,0.13862296960820275,0.19290953437520295,0.0,44721531953.45142,5373000000.0,2.9219875472430096e-52,3.0060499476378292e-62,,2018-09-30,0
101248,2018-11-30,0.13862296960820275,0.20179808030663782,0.0,45746929359.596664,5373000000.0,2.3862445161446733e-53,6.588227678826517e-64,,2018-09-30,0
101248,2018-12-07,0.13862296960820275,0.2614730071433143,0.0,52273985491.05306,5373000000.0,5.623825777187893e-60,1.5152954342841658e-74,,2018-09-30,0
101248,2018-12-14,0.13862296960820275,0.259834891878036,0.0,52339489313.39925,5373000000.0,5.017155655839712e-60,1.5943934623437767e-74,,2018-09-30,0
101248,2018-12-21,0.13862296960820275,0.2588536570373188,0.0,52477953802.22593,5373000000.0,3.766631157451492e-60,1.2806998770718232e-74,,2018-09-30,0
101248,2018-12-28,0.13862296960820275,0.25477234720997594,0.0,52252193770.606476,5373000000.0,6.216102319928691e-60,3.869303726643716e-74,,2018-09-30,0
