gvkey,train_start,train_end,n_obs,window_idx,sigma_lo,sigma_med,sigma_hi,sigma_mean,mu_lo,mu_med,mu_hi,mu_mean,n_rejects
102296,2015-07-01,2017-06-30,105,6,0.07806286754720597,0.08864988937148732,0.10198004844558711,0.08899302822068518,-0.029503165950441335,0.09088610331708727,0.20802643645701901,0.09076999471635962,0
102296,2015-10-01,2017-09-30,105,7,0.07809600857893698,0.0887674570456421,0.10222416057842519,0.08911108555965094,-0.027121287313568915,0.0996220067094392,0.22426357770342972,0.10003766317388227,0
102296,2016-01-01,2017-12-31,105,8,0.07681718999904111,0.08748950734325137,0.10124107997370142,0.0878564235521341,-0.01975812109529354,0.10004363796299195,0.22571448009463246,0.100352049279512,0
102296,2016-04-01,2018-03-31,105,9,0.08266472215098587,0.0939157370496029,0.10871626726055313,0.09423054494433737,-0.0443784605189084,0.07758707111127783,0.20302488742505226,0.07915032582194953,0
102296,2016-07-01,2018-06-30,105,10,0.07872499037247258,0.08933523383284192,0.10349381547016984,0.08994013824351142,-0.03854624887431925,0.08606690554279751,0.21292623693238255,0.0861714513819103,0
102296,2016-10-01,2018-09-30,104,11,0.07823080464786178,0.08974576143886012,0.102893591628942,0.089854021116973,-0.055455722299764705,0.07934628531798193,0.20507322760146307,0.07772899081956501,0
102296,2017-01-01,2018-12-31,105,12,0.0798770480894328,0.09099470029826082,0.10430320306027477,0.09113043559751899,-0.06833151272896518,0.053225681977873335,0.17865635206083688,0.054280425296074186,0
102296,2017-04-01,2019-03-31,104,13,0.08585426518035848,0.09781551985314568,0.11408827221003408,0.09828354607741074,-0.06944314502972361,0.06561659193282668,0.19370552855477013,0.06487229904001808,0
102296,2017-07-01,2019-06-30,104,14,0.0842273603203973,0.09568575959377254,0.11021226624800057,0.09602305975489099,-0.058653439056008186,0.07666966515113083,0.2115384411203039,0.07696822792610021,0
102296,2017-10-01,2019-09-30,105,15,0.0837326645486496,0.09491588955777333,0.10944822948439342,0.09535791641265302,-0.056163812572186673,0.08010300378307683,0.22330755652141324,0.08156804630855223,0
102296,2018-01-01,2019-12-31,105,16,0.08335641166161427,0.09479952543324754,0.1087535820397133,0.09521383227168949,-0.07018076794211507,0.05713518161660615,0.1884426441253042,0.05793104280211252,0
102296,2018-04-01,2020-03-31,105,17,0.12800573387894523,0.14591977421111238,0.16823839011420738,0.1463157904063406,-0.1270557921354126,0.07863735441781083,0.2746085434882118,0.07831168656914912,0
102296,2018-07-01,2020-06-30,105,18,0.14435108593653276,0.16440429003810675,0.18865031012589004,0.16521840849217573,-0.14201774517185764,0.08257907198023055,0.31022635078746813,0.08582404811016509,0
102296,2018-10-01,2020-09-30,105,19,0.14838037352182817,0.16897068673376026,0.1942276141787444,0.16959604557277078,-0.17502474914591398,0.0695163711572912,0.29635611265397543,0.06868164135884819,0
102296,2019-01-01,2020-12-31,105,20,0.15518401168191176,0.17644336747597852,0.20208597741681367,0.17709527093829383,-0.10554910586856411,0.1257758620345351,0.3686083221246859,0.12724474146082984,0
102296,2019-04-01,2021-03-31,105,21,0.15363708428214598,0.17475022059394021,0.19964141628103357,0.17521320956953285,-0.18002819068289683,0.05979539562145912,0.31672773917178043,0.06143848433221427,0
102296,2019-07-01,2021-06-30,105,22,0.15359083989753716,0.17478381504558155,0.20186514547441162,0.17553794340761902,-0.16744371119547347,0.06494139022337983,0.3103789658553847,0.06407935753286467,0
102296,2019-10-01,2021-09-30,105,23,0.15292272437550933,0.17521395422826053,0.2017505419955765,0.17538315220064782,-0.19218846807820403,0.0452774180868679,0.2851597484937301,0.045915537510555764,0
102296,2020-01-01,2021-12-31,105,24,0.15447898441311061,0.17524239172028824,0.20163564123140965,0.17586217768083856,-0.1836398905576994,0.045398838481624446,0.28063253755053297,0.04673527297949944,0
102296,2020-04-01,2022-03-31,105,25,0.12198555486892072,0.13955996087617922,0.16063958262026243,0.14015010871453829,-0.09142096351521273,0.10551728654193235,0.30191309572531055,0.10624484782707602,0
102296,2020-07-01,2022-06-30,105,26,0.10710852547593824,0.12149397599388216,0.13985197877509506,0.12201197407352878,-0.13525253520616554,0.03530547338349594,0.20662490722119062,0.03508638366219478,0
102296,2020-10-01,2022-09-30,105,27,0.10412291865620303,0.11794006653392139,0.13613963673787927,0.1184449329396632,-0.12044964797041642,0.05017202723299486,0.21703726121020434,0.0479051773812825,0
102296,2021-01-01,2022-12-31,105,28,0.09635383551272847,0.10933872764117811,0.12605628932632207,0.10990403130079585,-0.10239914134149108,0.047033908876057684,0.1998779817608703,0.04868550028746255,0
102296,2021-04-01,2023-03-31,105,29,0.10128678938048295,0.11469940382799895,0.1315265876136043,0.11514882854734455,-0.07177605831798942,0.09163536659823651,0.2425655749858295,0.0893493265224066,0
102296,2021-07-01,2023-06-30,105,30,0.10197923536182397,0.11552090800382665,0.13365667351824836,0.11607027621446821,-0.08093745433549006,0.07923378448383236,0.23385861981412515,0.07878058755056233,0
102296,2021-10-01,2023-09-30,105,31,0.1038789662191913,0.1176260513563223,0.1364968688880442,0.11827511557512083,-0.09138453282455196,0.0831370379447309,0.24035877093547964,0.08153294686451232,0
102296,2022-01-01,2023-12-31,104,32,0.10216285638805517,0.11693533594453787,0.13424724633657278,0.11719187756886135,-0.06676047549745369,0.09520166972249718,0.26124698250811657,0.09524028491440129,0
102296,2022-04-01,2024-03-31,105,33,0.08613495376823761,0.097133862814853,0.111459643317622,0.0976292561396053,-0.050035585269375696,0.08584245639119908,0.21687079170603712,0.0849583720587777,0
102296,2022-07-01,2024-06-30,105,34,0.09059276053765711,0.10235756835853699,0.11919876298467225,0.10303468217475875,-0.0754548330526818,0.0650749081418697,0.20547540170871917,0.06414095784960099,0
102296,2022-10-01,2024-09-30,105,35,0.08918022987215221,0.10163364570148709,0.11647657624750773,0.1018685720017852,-0.04686449115434337,0.09630036452619392,0.23899700110104508,0.09413512679368628,0
14447,2014-01-01,2015-12-31,105,0,0.16274921264941505,0.1834795587567684,0.2113098124594061,0.184592161874479,-0.16971555544874142,0.08799638021221605,0.33974661001368556,0.08665156984410723,0
14447,2014-04-01,2016-03-31,105,1,0.1647967962727882,0.18628624578640865,0.21559429004567449,0.18748891422934405,-0.17871731030225,0.07644903070739094,0.3408861486833838,0.07586290573620229,0
14447,2014-07-01,2016-06-30,105,2,0.16447801280068394,0.18667998687665,0.21558873208931986,0.18746019972161942,-0.23876238569399297,0.02582100711265501,0.2856050546174411,0.02460799529821046,0
14447,2014-10-01,2016-09-30,105,3,0.16738974104482415,0.1907618358193559,0.21890348972346219,0.1912698891820578,-0.16156801842752874,0.09464462420260264,0.3658451713076228,0.09682124112157998,0
14447,2015-01-01,2016-12-31,105,4,0.1647563743206147,0.18697185194493932,0.214659831614676,0.18756704330850743,-0.10014001458142925,0.157234096918296,0.4134478546912097,0.1554252327518687,0
14447,2015-04-01,2017-03-31,105,5,0.1564109821357316,0.17745897935679783,0.20599009749041994,0.1784273622909033,-0.14979491950091242,0.10133152089935837,0.3559994796820042,0.10165240155428251,0
14447,2015-07-01,2017-06-30,105,6,0.15433047082073015,0.17526082718415104,0.20161482132124828,0.17593936253331696,-0.09607426659026364,0.14240027421394966,0.3725081049695036,0.14146195419330554,0
14447,2015-10-01,2017-09-30,105,7,0.1442136805560896,0.16391972766520033,0.18876915336781966,0.16455426682420216,-0.044807646218862206,0.18862512732784786,0.4185663061890633,0.1896384730420099,0
14447,2016-01-01,2017-12-31,105,8,0.1341258048252395,0.1527600971741594,0.17677090035495988,0.1534007135795074,0.006531265709441916,0.21506826866748777,0.43497458960550844,0.21575570304864228,0
14447,2016-04-01,2018-03-31,105,9,0.13725485871735082,0.15593587250507362,0.18051038487428314,0.15645853942387025,0.025528720470023306,0.22848637149650286,0.43681039653662856,0.23079735888067768,0
14447,2016-07-01,2018-06-30,105,10,0.14280415336172847,0.1620507078130617,0.18773385844782986,0.16314794214954673,0.08136251835043627,0.30749580113659053,0.5373880080403116,0.3078004397363036,0
14447,2016-10-01,2018-09-30,104,11,0.14100025251127052,0.1617543611968369,0.18545149210661213,0.16194943075851223,0.04834483395007173,0.2911219384564865,0.518081476855671,0.28886502750872717,0
14447,2017-01-01,2018-12-31,105,12,0.15283199148871837,0.17410375481430684,0.19956743530645946,0.17436348396132328,-0.05771773279979424,0.17422118380753476,0.41495631942743727,0.17632080296852254,0
14447,2017-04-01,2019-03-31,104,13,0.15972686092765104,0.18198016651200666,0.2122546652090706,0.18285084071983004,-0.03395261468502343,0.21714891872093914,0.455334294486697,0.21564338601527308,0
14447,2017-07-01,2019-06-30,104,14,0.1575364989473934,0.1789678521028203,0.2061374068966444,0.17959874290306185,0.0036483897797458,0.2576098682058685,0.5098610898856251,0.2580815107449671,0
14447,2017-10-01,2019-09-30,105,15,0.16352501125972402,0.1853651999413695,0.21374586117296554,0.186228334675864,-0.04827551937004732,0.21846415838340016,0.4988740983958447,0.2215176326371609,0
14447,2018-01-01,2019-12-31,105,16,0.16282420190668273,0.18517647833740034,0.2124337845838272,0.18598589237450686,-0.01137079025017319,0.23682153369498365,0.4947004044552165,0.2391143766013666,0
14447,2018-04-01,2020-03-31,105,17,0.1907064044979899,0.21739520517760197,0.25064572791477757,0.2179850894414253,-0.14135594543714589,0.16560396842476224,0.45832450471859204,0.1648259784305134,0
14447,2018-07-01,2020-06-30,105,18,0.20124536477229993,0.22920232421374745,0.26300444386381056,0.2303371794787662,-0.12571870074762106,0.1874357493203194,0.5047576016731113,0.1914631192849315,0
14447,2018-10-01,2020-09-30,105,19,0.20220198886012594,0.23026088289468954,0.2646792976197515,0.2311130842173045,-0.13557505578666623,0.19904472716695598,0.5096720615784576,0.19766161199701104,0
14447,2019-01-01,2020-12-31,105,20,0.20481977945990767,0.23287894847221552,0.266723093073078,0.23373925825067568,0.04695267047963245,0.35203235740569216,0.6735817447770686,0.3541193427131704,0
14447,2019-04-01,2021-03-31,105,21,0.20679612679594264,0.23521453293097314,0.26871814216874235,0.23583757687139367,-0.03468742444721585,0.2883115337651171,0.6337306112649932,0.29013865250160825,0
14447,2019-07-01,2021-06-30,105,22,0.20379512628877997,0.23191519069595568,0.26784895065710307,0.23291607486450147,-0.006767746709996757,0.30202978760301813,0.6274485454135705,0.30066851499399055,0
14447,2019-10-01,2021-09-30,105,23,0.2118271183958981,0.24270477911660202,0.2794629513575971,0.24293902096672895,-0.018673831613977777,0.307787726779827,0.6395748924383138,0.30919600124740976,0
14447,2020-01-01,2021-12-31,105,24,0.21405573156255484,0.2428267409445068,0.27939873318532027,0.24368548987311198,-0.017570353651883884,0.3013233784621524,0.6267646505807232,0.3031278135163353,0
14447,2020-04-01,2022-03-31,105,25,0.20117715568057132,0.23016066910217992,0.2649250877251286,0.23113393092093096,-0.003494308935699856,0.3196076225827553,0.6439780379095528,0.3205989996608114,0
14447,2020-07-01,2022-06-30,105,26,0.2064459729099681,0.23417294539263528,0.26955725024641225,0.2351713731561474,-0.11677274441502004,0.20979092116717707,0.5405404265082486,0.20952411414467206,0
14447,2020-10-01,2022-09-30,105,27,0.20836141863197943,0.23601099209423226,0.2724303858116951,0.23702111323321948,-0.12967188970159682,0.21292068107254408,0.5455909408995674,0.20785073850442717,0
14447,2021-01-01,2022-12-31,105,28,0.20067811298018312,0.22772134838406602,0.2625399375185855,0.22889920048696946,-0.14531114691271577,0.16626564500140878,0.48687386232763424,0.1690157172796588,0
14447,2021-04-01,2023-03-31,105,29,0.204996313007924,0.23214245346312123,0.2661990173581055,0.23305189527196885,-0.12510863552171747,0.20376879452800575,0.5096811716639149,0.19979616899235492,0
14447,2021-07-01,2023-06-30,105,30,0.21121752160659277,0.23926466729305934,0.2768272685209923,0.2404024300310623,-0.1892356067927518,0.14232752172058666,0.4623899477231139,0.14112038983100958,0
14447,2021-10-01,2023-09-30,105,31,0.20721488385282516,0.23463721669836773,0.27228026725466614,0.23593180071894487,-0.2583852631873575,0.08936584982704626,0.4041265250006333,0.08692077435698616,0
14447,2022-01-01,2023-12-31,104,32,0.21110920388195195,0.24163493442941641,0.2774083742324976,0.24216492124800026,-0.28823802037008,0.043354708552638996,0.3897105951657426,0.04421622827542333,0
14447,2022-04-01,2024-03-31,105,33,0.21024472405595057,0.23709206502413538,0.27205968513648415,0.2383012849314594,-0.2038608540849308,0.1277937300044697,0.44630812609302856,0.12497454036029922,0
14447,2022-07-01,2024-06-30,105,34,0.19847350422834142,0.224247813547512,0.26114261906514424,0.2257314756942278,-0.20220339809650556,0.10598291368541923,0.41321042807895486,0.10406364489053684,0
14447,2022-10-01,2024-09-30,105,35,0.21925978225520848,0.2498776406075658,0.2863705716605174,0.25045541525944126,-0.2755555786363809,0.07641798365839408,0.4291343738996026,0.07171480973175787,0
17436,2014-01-01,2015-12-31,105,0,0.1486224674576732,0.16755338175581388,0.19296792801271478,0.1685694087043224,-0.22158994688068095,0.013864447113258172,0.243731435952105,0.012663844923543529,0
17436,2014-04-01,2016-03-31,105,1,0.15139480343239323,0.1711366452781818,0.19806122777538024,0.17224152023340927,-0.27074812906806306,-0.03642610799316768,0.20662375245335746,-0.03703426387522519,0
17436,2014-07-01,2016-06-30,105,2,0.15402432276226985,0.17481523269466204,0.20188660456834706,0.1755458349833664,-0.29542260514136215,-0.0477883686974292,0.1953316540301924,-0.048737602929177753,0
17436,2014-10-01,2016-09-30,105,3,0.15347066008245633,0.17489923518933687,0.2007008075413319,0.17536506096434665,-0.18625984908809007,0.04881743557282807,0.29760556832409996,0.05080656924581298,0
17436,2015-01-01,2016-12-31,105,4,0.14972996558274335,0.16991932710538438,0.19508204461056589,0.17046023534100868,-0.12550591516279616,0.10821071161673307,0.3413435397184113,0.10669680890174138,0
17436,2015-04-01,2017-03-31,105,5,0.14203866187666844,0.16115260397472064,0.18706207050861437,0.16203201028260567,-0.21580994905625378,0.012236926493862732,0.24310098349978523,0.012467202763554713,0
17436,2015-07-01,2017-06-30,105,6,0.1369269528612473,0.15549709097580322,0.17887914087293558,0.1560990715262285,-0.19082805108417963,0.020654665500655894,0.22512037906871105,0.019972214523055053,0
17436,2015-10-01,2017-09-30,105,7,0.1268972743885752,0.14423714377389496,0.16610278277833251,0.14479549431423488,-0.09629695125661678,0.10879361056463724,0.31148932945489943,0.1098416617792588,0
17436,2016-01-01,2017-12-31,105,8,0.11357525024966196,0.12935442046457646,0.14968631659429044,0.12989689455906808,-0.08283095632792536,0.09400027345877277,0.2800987951880181,0.09456835738503987,0
17436,2016-04-01,2018-03-31,105,9,0.11508690104626879,0.13075073386826291,0.15135622747604813,0.13118899835791453,-0.06628054102153001,0.10377964114200255,0.2784064176163018,0.10577984749167926,0
17436,2016-07-01,2018-06-30,105,10,0.10989812759469032,0.12470975526232542,0.14447478907767267,0.12555417421558812,-0.0948144934707994,0.07928603955584523,0.25635085730927293,0.07953139615335666,0
17436,2016-10-01,2018-09-30,104,11,0.10751472375253673,0.12334003763497575,0.14140945168903513,0.12348880570058196,-0.1628700248705938,0.022607987874605412,0.1953767770667495,0.020471439558147925,0
17436,2017-01-01,2018-12-31,105,12,0.1110352254851781,0.12648959191177228,0.14498942755633867,0.12667827981445054,-0.25265407183693017,-0.08378855771174668,0.09072536899177233,-0.0823870476557705,0
17436,2017-04-01,2019-03-31,104,13,0.11278379231062079,0.12849689904236838,0.14987385159022426,0.12911171620983777,-0.2504004082978191,-0.07298059188822156,0.09526879578640239,-0.07403599040201245,0
17436,2017-07-01,2019-06-30,104,14,0.12143109632129763,0.13795070134114482,0.15889351535127377,0.13843699369265675,-0.22837357739009606,-0.033035305309971855,0.16170928219078845,-0.032691611675787074,0
17436,2017-10-01,2019-09-30,105,15,0.12298863839705496,0.13941484058624026,0.16076025927133342,0.1400640642325293,-0.2674367227263162,-0.06704689690572704,0.14344019831378663,-0.06482701620941063,0
17436,2018-01-01,2019-12-31,105,16,0.12147693095749815,0.13815316788995052,0.15848873466093769,0.13875698347659213,-0.25852092286972117,-0.07345776730878076,0.11869531777419723,-0.07180310595080203,0
17436,2018-04-01,2020-03-31,105,17,0.14632903726204266,0.166807367988494,0.19232070016862257,0.16726005018384518,-0.4053691123078216,-0.16968098060755665,0.05421252440488993,-0.17027144899667507,0
17436,2018-07-01,2020-06-30,105,18,0.16836690274245494,0.19175638282310226,0.2200361759237383,0.1927059026549319,-0.3863427543093585,-0.1244438122459395,0.14111064880933485,-0.1207569145174814,0
17436,2018-10-01,2020-09-30,105,19,0.17415597008074613,0.19832305439828632,0.22796747954119936,0.19905704912416833,-0.3698714750638596,-0.08195814298941592,0.18499635496311753,-0.08313891559721044,0
17436,2019-01-01,2020-12-31,105,20,0.17931932468393452,0.20388508007992084,0.23351569864481111,0.20463833036358597,-0.23612580616437184,0.03100147099694072,0.3121053966849406,0.03283760910854351,0
17436,2019-04-01,2021-03-31,105,21,0.1778946601329478,0.20234133901303686,0.23116256171987457,0.20287737782792922,-0.2753642674241732,0.0023262166924814826,0.2999451852478221,0.004041969667622116,0
17436,2019-07-01,2021-06-30,105,22,0.17322025006034714,0.19712167592807617,0.22766419399987167,0.19797226143847796,-0.2478550496166438,0.014676686097764086,0.2912289279714935,0.013460111765645908,0
17436,2019-10-01,2021-09-30,105,23,0.17158746735649733,0.19659943172663213,0.22637488748632043,0.19678925129628305,-0.2545915412588606,0.01194828996650128,0.2809701938975904,0.012786570159186687,0
17436,2020-01-01,2021-12-31,105,24,0.17161708438712248,0.1946839979240153,0.22400531973812307,0.19537253043622035,-0.28276583137554906,-0.028095031064150164,0.2332477211375937,-0.02649160172858133,0
17436,2020-04-01,2022-03-31,105,25,0.16157170757572203,0.18484927619445582,0.2127696067556715,0.18563093481111564,-0.1868029241772114,0.07384426682854842,0.334228881048166,0.07478703930801496,0
17436,2020-07-01,2022-06-30,105,26,0.1439627521941039,0.16329794735600955,0.187972675791845,0.16399418270465269,-0.258557098446342,-0.02922244020029985,0.20096417694656032,-0.029613564482584728,0
17436,2020-10-01,2022-09-30,105,27,0.13705869304938212,0.15524642013446516,0.1792028188730071,0.1559109563928129,-0.2803850344058722,-0.055347327492414555,0.16384779935594446,-0.05863773272262594,0
17436,2021-01-01,2022-12-31,105,28,0.12859458071540453,0.1459242191371421,0.16823569439426997,0.14667875019379115,-0.2792290189870003,-0.08007714347312153,0.12428497616532094,-0.07810249151421855,0
17436,2021-04-01,2023-03-31,105,29,0.13445951129956557,0.15226494310854494,0.1746031964652239,0.1528615347199568,-0.32312536648339485,-0.1061131936224316,0.0943699596535451,-0.10901399950467419,0
17436,2021-07-01,2023-06-30,105,30,0.13465878751713017,0.15253991276569,0.17648735844558155,0.15326531633762175,-0.3324133972757244,-0.12039470917001484,0.08422828096568662,-0.12100626305210867,0
17436,2021-10-01,2023-09-30,105,31,0.13634789860220795,0.15439184635737307,0.17916103219955212,0.15524376119464614,-0.349776977242794,-0.12085029799764609,0.08581964917398255,-0.1227325141523338,0
17436,2022-01-01,2023-12-31,104,32,0.1353478397281623,0.1549187650184271,0.1778540245305612,0.15525861828537224,-0.31276845793118907,-0.09871992472214278,0.12195857113628275,-0.09882093835949908,0
17436,2022-04-01,2024-03-31,105,33,0.12107733763940155,0.13653821827207022,0.156675560191113,0.13723458089031565,-0.2206465363996802,-0.029729058267734323,0.15418468156163265,-0.031150106074664664,0
17436,2022-07-01,2024-06-30,105,34,0.11377440606290594,0.12854965751459196,0.14970019648593944,0.12940005610020952,-0.1894925270395874,-0.012904619854269623,0.16332101790526957,-0.014120943584471654,0
17436,2022-10-01,2024-09-30,105,35,0.11435753431374049,0.13032677126730258,0.14936014102694434,0.1306280339032507,-0.1734487122583247,0.00999907706428418,0.19268757068163073,0.0072269865411964925,0
17452,2014-01-01,2015-12-31,105,0,0.11466225295809462,0.12926741924813168,0.14887471046806963,0.13005128190849627,-0.07180651886569336,0.10962538232275185,0.28708536202158,0.10871148438749392,0
17452,2014-04-01,2016-03-31,105,1,0.10821960002300117,0.12233142186013354,0.14157756724017645,0.12312122951386034,-0.08829704801443976,0.07923111704307002,0.25370671107479426,0.07910506931925076,0
17452,2014-07-01,2016-06-30,105,2,0.11065871321277637,0.1255959873026886,0.14504533654615837,0.12612083186341153,-0.11983368601120299,0.05839959967488955,0.23235955427372476,0.057555234362791974,0
17452,2014-10-01,2016-09-30,105,3,0.11621928360995792,0.13244650541173608,0.1519853589209242,0.13279929525916384,-0.08843323295908305,0.09004961346759785,0.2786160787729196,0.09142839341305424,0
17452,2015-01-01,2016-12-31,105,4,0.11685261467496069,0.13260887308427582,0.15224640193633088,0.13303101082777954,-0.12974118774163387,0.052974316821458145,0.23446209719217942,0.051665580555219935,0
17452,2015-04-01,2017-03-31,105,5,0.14997228061247256,0.1701538345830398,0.1975104714523703,0.17108235683249007,-0.14267391989433584,0.09808727646466624,0.3421069062226307,0.09839173602950392,0
17452,2015-07-01,2017-06-30,105,6,0.14909563125255576,0.1693160549250557,0.19477610946257812,0.1699715616726424,-0.09208028328311861,0.13829527621170873,0.36067808707536275,0.13741761208984807,0
17452,2015-10-01,2017-09-30,105,7,0.14588840259286984,0.16582328948987685,0.1909612862499508,0.16646519700406803,-0.07849213746174455,0.1577205904429903,0.3902570712620695,0.15869392896424092,0
17452,2016-01-01,2017-12-31,105,8,0.14006451581380167,0.15952388338922252,0.1845978200532733,0.16019285975246123,-0.08160194197309961,0.13610229798096976,0.3657644136118842,0.13680360704029643,0
17452,2016-04-01,2018-03-31,105,9,0.14043945285120973,0.15955390842968759,0.1846986003757293,0.16008869974219003,-0.092279583709275,0.11542743354905877,0.3285741645633393,0.117761371403629,0
17452,2016-07-01,2018-06-30,105,10,0.1374728062229892,0.15600082630939804,0.18072513878471685,0.15705710128093203,-0.12795481018735352,0.08978630653104927,0.3110920027829918,0.09004819157699448,0
17452,2016-10-01,2018-09-30,104,11,0.13254801484011736,0.15205802419570258,0.17433463791741335,0.15224140880878734,-0.12095859697065982,0.1074640603252536,0.3207745208656686,0.10525945310815518,0
17452,2017-01-01,2018-12-31,105,12,0.1331381276936822,0.1516688471551581,0.17385129376207717,0.1518951015618463,-0.11772106526272196,0.0845022395200224,0.29405081143566764,0.08629173373311529,0
17452,2017-04-01,2019-03-31,104,13,0.08972445187205134,0.10222490453526042,0.11923120894528469,0.10271402741746706,-0.14264266224262517,-0.0014801646862407417,0.13236613990075913,-0.002281716402821624,0
17452,2017-07-01,2019-06-30,104,14,0.09345367089011848,0.10616722302721042,0.12228494819040525,0.10654147199918629,-0.11921446384402867,0.030895318491519143,0.18062758840329343,0.03119061012840465,0
17452,2017-10-01,2019-09-30,105,15,0.09338594969729033,0.10585845494404236,0.12206617681549557,0.10635143589790967,-0.10853489489820611,0.043476628008173916,0.2031899696167448,0.04513289044207573,0
17452,2018-01-01,2019-12-31,105,16,0.10083584718487651,0.11467851384362762,0.13155868452075506,0.11517971186506584,-0.15537321542673516,-0.0015261456688335927,0.1576324504792372,-0.0003636631731686737,0
17452,2018-04-01,2020-03-31,105,17,0.11860682544327403,0.1352055166533676,0.1558853985448184,0.13557246312466117,-0.2215565710469386,-0.03099472690313188,0.15068299797057141,-0.031230668948354415,0
17452,2018-07-01,2020-06-30,105,18,0.12523983273719808,0.1426381045188135,0.16367412097204398,0.1433444609434577,-0.2186012810377841,-0.02361707276335835,0.17371354920923812,-0.020828932133643018,0
17452,2018-10-01,2020-09-30,105,19,0.12636094698377212,0.1438957060679485,0.16540452110468373,0.14442826103317902,-0.24434733767661818,-0.03621302889860856,0.1562996485227821,-0.037023089541538906,0
17452,2019-01-01,2020-12-31,105,20,0.13417747088151988,0.15255904925466024,0.1747306004667039,0.15312273112032448,-0.22427381731220758,-0.023999413280428955,0.18566578795133865,-0.022814697514304427,0
17452,2019-04-01,2021-03-31,105,21,0.13360702175769654,0.15196757620319407,0.1736136501832694,0.1523702314850251,-0.23580035429434265,-0.027148015253695423,0.19613380587504667,-0.025700429067770123,0
17452,2019-07-01,2021-06-30,105,22,0.13107148660209028,0.14915722740798182,0.17226783745418478,0.14980072784489015,-0.2682620115580273,-0.06996962615813587,0.13963059707876702,-0.07056373390232318,0
17452,2019-10-01,2021-09-30,105,23,0.13120762290820978,0.1503334767590242,0.17310186667726563,0.15047867159189807,-0.29158389897063647,-0.08809773118146261,0.11784837922440287,-0.08748818352933053,0
17452,2020-01-01,2021-12-31,105,24,0.12804118857394947,0.1452511242952665,0.16712741737870979,0.14576485230786201,-0.2851832482843218,-0.09548837141564501,0.0996071632385388,-0.09432505207727884,0
17452,2020-04-01,2022-03-31,105,25,0.12332672288878495,0.14109435045280166,0.16240573292306212,0.14169098663657093,-0.22634976717450672,-0.02723449227398932,0.17131112818605837,-0.026515565589675535,0
17452,2020-07-01,2022-06-30,105,26,0.11886240791425352,0.13482647931926883,0.15519906527057953,0.13540132219761386,-0.22702840551807157,-0.03776830999107885,0.15226441743712119,-0.038123500524611276,0
17452,2020-10-01,2022-09-30,105,27,0.11446270384830087,0.1296519425660543,0.14965879834300153,0.1302069374842116,-0.2231979473316809,-0.0355727580324159,0.1478014848229796,-0.03808798686806977,0
17452,2021-01-01,2022-12-31,105,28,0.10515894749264043,0.11933041929536722,0.13757570095957794,0.11994739663614956,-0.19042317399513048,-0.027479292258255718,0.13943867214994846,-0.02570584076999392,0
17452,2021-04-01,2023-03-31,105,29,0.10339810414978129,0.1170903040421912,0.13426824701072396,0.11754909590057093,-0.16445355798353456,0.002371057499277354,0.15647551513779892,4.1052938750744395e-05,0
17452,2021-07-01,2023-06-30,105,30,0.10288598969664282,0.1165480685999056,0.13484508969471667,0.1171023213421426,-0.1826281166985581,-0.021018144576257385,0.1349893631292196,-0.021479169611863354,0
17452,2021-10-01,2023-09-30,105,31,0.0992785493967359,0.11241682637045734,0.1304519239685549,0.11303714803352417,-0.19570347796607138,-0.02888606198767881,0.12133075083678027,-0.030452109786405637,0
17452,2022-01-01,2023-12-31,104,32,0.09867715027391852,0.11294560691302313,0.1296668490293603,0.11319339681589717,-0.14303760128470913,0.013438509516406913,0.17376442733161548,0.013487460264562335,0
17452,2022-04-01,2024-03-31,105,33,0.07739570011396997,0.08727865439526347,0.10015093858066837,0.08772378472955236,-0.07977377379317581,0.042346134107709855,0.16010343917900552,0.041560539525174175,0
17452,2022-07-01,2024-06-30,105,34,0.0705968560465963,0.07976491531017665,0.09288892340328404,0.08029256646733361,-0.09099041710197991,0.01848903203739763,0.12792768261402404,0.017763720905056922,0
17452,2022-10-01,2024-09-30,105,35,0.07246873569699387,0.08258851080144322,0.09465002520879821,0.08277941019272866,-0.019554082829198228,0.09676300556227002,0.21291780805398183,0.0950784225981259,0
19349,2014-01-01,2015-12-31,105,0,0.10850876093908603,0.12233011755267431,0.14088515415286973,0.12307191292227264,-0.15054124547228992,0.020984436672519147,0.18904415615583398,0.020220541213260695,0
19349,2014-04-01,2016-03-31,105,1,0.10988174199551376,0.12421030643944891,0.14375205310689962,0.1250122439365317,-0.15282205425839526,0.017279313982568274,0.19441818051176932,0.01715163478400317,0
19349,2014-07-01,2016-06-30,105,2,0.11137883879230817,0.12641331833834327,0.14598923762377214,0.12694157918178614,-0.15611696624815657,0.023263675779781123,0.19836346797632753,0.022423711595944158,0
19349,2014-10-01,2016-09-30,105,3,0.1122348036345282,0.12790568245303716,0.14677466315260287,0.12824638002262578,-0.10717619106043944,0.0652547100932443,0.2473551243083725,0.06655497578883195,0
19349,2015-01-01,2016-12-31,105,4,0.11026372732612352,0.1251315531966264,0.1436617912998017,0.12552988828993336,-0.061574572687973866,0.11093745017133926,0.2821084839336337,0.10963928413942262,0
19349,2015-04-01,2017-03-31,105,5,0.1033776391864497,0.11728903334762442,0.13614632348317102,0.11792908720052736,-0.05736345688145215,0.10888321569593247,0.27607351767255095,0.10888547745335334,0
