date,window_idx,ok,msg,window_train_start,window_train_end,window_oos_start,window_oos_end,gvkey,A_hat_oos,theta_oos,L_proxy,PD_P,PD_Q,alpha,beta1,delta,beta0,em_converged,em_n_iter
2024-10-25,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14398661028868.893,-18.289171481319705,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-11-01,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14391195958588.273,-18.165386690197586,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-11-08,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14396515177345.936,-18.253591885140878,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-11-15,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14406570119256.188,-18.42029097798008,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-11-22,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14422214963332.812,-18.67957145280745,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-11-29,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14429653784114.549,-18.802814700111703,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-12-06,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14424476427678.152,-18.717041143179507,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-12-13,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14424865062484.05,-18.723480107567774,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-12-20,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14431639035466.45,-18.835701188476513,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2024-12-27,42,True,ok,2022-10-07,2024-09-27,2024-10-04,2024-12-27,201794,14429011254900.467,-18.792170554949777,150115000000.0,0.0,0.0,335.54136959396027,60.94286434404858,1.234543393876634,-0.13632097173579383,True,5.0
2014-04-04,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,88127277088.52148,-0.6990841496695168,59499000000.0,1.298434535110592e-07,1.7255271534674897e-07,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-04-11,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,87830108382.36617,-0.7191787386603323,59499000000.0,1.6491839383022728e-07,2.204352269818458e-07,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-04-18,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,88406736460.56378,-0.738367748638268,59499000000.0,1.0358170078071801e-07,1.4017460823278078e-07,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-04-25,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,88036514927.70181,-0.7043385581533528,59499000000.0,1.3969910552089739e-07,1.8591469500041143e-07,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-05-02,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,90714136985.01105,-0.7461052995298587,59499000000.0,1.5416139149402816e-08,2.1322054090790138e-08,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-05-09,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,91411263405.00201,-0.7687934066898237,59499000000.0,8.55652181820716e-09,1.2019748829507981e-08,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-05-16,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,92455449844.477,-0.798771172093268,59499000000.0,3.504400926945373e-09,5.0323395646038306e-09,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-05-23,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,91485163548.25589,-0.8251891903428685,59499000000.0,8.036058973591538e-09,1.157949178428404e-08,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-05-30,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,91969173000.99312,-0.8446217197446089,59499000000.0,5.319239051329197e-09,7.764123608975898e-09,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-06-06,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,92836945841.68793,-0.8631773644513743,59499000000.0,2.521163285375025e-09,3.739889501907084e-09,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-06-13,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,92291418253.99435,-0.9278047038354771,59499000000.0,4.035355393625155e-09,6.131546716192191e-09,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-06-20,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,90865741196.72128,-0.9048377595068331,59499000000.0,1.3570385757790809e-08,2.0130749144085935e-08,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-06-27,0,True,ok,2012-04-06,2014-03-28,2014-04-04,2014-06-27,220940,90154115772.01463,-0.9144674203227368,59499000000.0,2.4631318175438714e-08,3.643624955696838e-08,267.32243899498354,76.72291782605222,1.4675917989694456,-0.4372456900095522,False,10.0
2014-07-04,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,89839537469.48091,-3.6858402806104564,59499000000.0,1.677478702366538e-08,8.306693641663873e-08,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-07-11,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,89405415876.18268,-3.693437223371518,59499000000.0,2.4010573781299933e-08,1.172270875510164e-07,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-07-18,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,89903886517.79001,-3.681007591319215,59499000000.0,1.590335466522295e-08,7.879244827486249e-08,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-07-25,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,6035851779792.573,-3.697431639056191,59499000000.0,0.0,0.0,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-08-01,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,89844555303.66432,-3.698786334117365,59499000000.0,1.6705179671989996e-08,8.319238205883373e-08,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-08-08,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,88176071939.21753,-3.6995980316999635,59499000000.0,6.547301734539796e-08,3.049631058720104e-07,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-08-15,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,88785053283.76869,-3.69892106957861,59499000000.0,3.992614509520287e-08,1.9056043115892896e-07,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-08-22,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,89290324883.59683,-3.704037952076355,59499000000.0,2.6395436499875808e-08,1.2884476819050985e-07,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-08-29,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,90047106693.50534,-3.7429773293043596,59499000000.0,1.412043167546178e-08,7.2232979988328e-08,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-09-05,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,89636533544.50633,-3.8113155762468907,59499000000.0,1.984301672931902e-08,1.0273927204187537e-07,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-09-12,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,6040413365255.123,-3.790729442317719,59499000000.0,0.0,0.0,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-09-19,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,90280545934.05447,-3.7985103995563776,59499000000.0,1.162664692936383e-08,6.147738876829315e-08,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
2014-09-26,1,True,ok,2012-07-06,2014-06-27,2014-07-04,2014-09-26,220940,90176541261.692,-3.8035420397498427,59499000000.0,1.2679100090742634e-08,6.690089706283586e-08,222.2681217254007,65.82958822903683,1.27862234649098,-0.3757735948475201,False,10.0
