gvkey,window_idx,date,rf_used,B_used,asset_lo,asset_med,asset_hi,asset_mean,PD_Q_lo,PD_Q_med,PD_Q_hi,PD_Q_mean,PD_P_lo,PD_P_med,PD_P_hi,PD_P_mean
101336,21,2021-06-25,-0.006897116697711294,25755000000.0,103417495719.84872,103417496577.05817,103417496591.93045,103417496465.42007,4.5949663310524955e-12,1.1934698114538731e-09,1.026773202301675e-07,1.485816701212964e-08,2.6605891928158137e-19,2.341958823325551e-13,1.3426061514433645e-08,1.562325764083928e-08
101336,21,2021-06-30,-0.006888577106332359,25755000000.0,101171682095.59622,101171683624.07819,101171683655.56107,101171683427.92201,9.806206284275942e-12,2.146311302383777e-09,1.6112371811194193e-07,2.322507876825898e-08,6.670679773423123e-19,4.771618364051637e-13,2.2253795541390114e-08,2.3562518536800608e-08
101336,22,2021-07-02,-0.006940762833960296,25755000000.0,101853518134.7188,101853519276.14848,101853519290.96358,101853519145.98337,4.215795341025261e-12,1.1353490053585795e-09,1.353309235520518e-07,1.6747079181064952e-08,6.534935577534843e-19,6.280493044858136e-13,2.74888627152593e-08,2.1467680947501307e-08
101336,22,2021-07-09,-0.006993221984469465,25755000000.0,103904703137.9105,103904703893.17935,103904703901.7434,103904703806.43806,2.0783042974264252e-12,6.569991071385162e-10,8.972537213701349e-08,1.1126261231920323e-08,3.0334170209257067e-19,3.289630524372941e-13,1.7829896249194434e-08,1.4821206514287865e-08
101336,22,2021-07-16,-0.007063385065701857,25755000000.0,102301848238.41052,102301849375.92285,102301849390.64507,102301849246.18655,3.624899858087753e-12,1.01019549878298e-09,1.2396135064671525e-07,1.534385987798717e-08,5.521917960329846e-19,5.414757795213052e-13,2.500078737564845e-08,1.9792163533212602e-08
101336,22,2021-07-23,-0.00735587776081447,25755000000.0,105712256496.35156,105712257025.41049,105712257030.7496,105712256964.22336,1.1311343246978552e-12,4.1044461269712e-10,6.301377298698123e-08,7.841921664157505e-09,1.5425851640628993e-19,1.8449404888873744e-13,1.220498597443756e-08,1.0722054772221193e-08
101336,22,2021-07-30,-0.00747261139107301,25755000000.0,106352602863.12476,106352603329.50494,106352603334.02121,106352603275.42247,9.122274044290073e-13,3.475525941623517e-10,5.561301301113653e-08,6.932372311769206e-09,1.1659667135098064e-19,1.5127948097013158e-13,1.0646289577629906e-08,9.565976094762041e-09
101336,22,2021-08-06,-0.0073926397865329615,25755000000.0,109696444698.46498,109696444936.68889,109696444938.54088,109696444908.61707,2.9127201250047143e-13,1.4376377973559682e-10,2.865738361919942e-08,3.6156466405954666e-09,3.063413624398289e-20,5.315695260542726e-14,4.965133029137805e-09,5.298786848212276e-09
101336,22,2021-08-13,-0.007370375582144741,25755000000.0,113007641784.19278,113007641907.30573,113007641908.07703,113007641892.52191,9.527373170113306e-14,6.059369847703654e-11,1.497841107862553e-08,1.9221177175984893e-09,7.969862321343759e-21,1.978588230226538e-14,2.343574179741297e-09,2.9761527415174774e-09
101336,22,2021-08-20,-0.007469087563292755,25755000000.0,112737066985.48924,112737067115.69998,112737067116.53082,112737067100.09074,1.0472438804990212e-13,6.519015538174004e-11,1.5823767139357988e-08,2.027302622529772e-09,8.89031835529068e-21,2.1451382968525892e-14,2.4912333213845533e-09,3.118874264589754e-09
101336,22,2021-08-27,-0.007332015269157599,25755000000.0,112551419759.55519,112551419894.22672,112551419895.09557,112551419878.09937,1.1088716609559032e-13,6.813664545620766e-11,1.6357847280065297e-08,2.0937052015153563e-09,9.583352209475948e-21,2.2675703874653014e-14,2.5979612009224507e-09,3.2208352782250523e-09
101336,22,2021-09-03,-0.007270554599982382,25755000000.0,113505801446.54428,113505801557.80586,113505801558.48027,113505801544.40276,8.031046177862564e-14,5.309625166157292e-11,1.3564158741555259e-08,1.7458997359586931e-09,6.519365723763784e-21,1.7054339265186822e-14,2.1128171836025556e-09,2.73061910250942e-09
101336,22,2021-09-10,-0.007259919723737494,25755000000.0,113004776107.44475,113004776230.30922,113004776231.0785,113004776215.55438,9.496674063418841e-14,6.044270126373341e-11,1.4950375162388867e-08,1.918627505257966e-09,7.979087864407532e-21,1.980281641100377e-14,2.345090684393609e-09,2.97762874308247e-09
101336,22,2021-09-17,-0.007204843161290532,25755000000.0,112991966645.28448,112991966768.30301,112991966769.07356,112991966753.53024,9.517689381844269e-14,6.054607954187416e-11,1.4969571467290293e-08,1.921017280557713e-09,8.020457816823599e-21,1.9878691022481742e-14,2.3518815537933093e-09,2.9842355795425002e-09
101336,22,2021-09-24,-0.007204669569404194,25755000000.0,111216577750.48193,111216577925.6137,111216577926.845,111216577904.80244,1.7298508778559122e-13,9.609289840166945e-11,2.1176148660301644e-08,2.691310441631609e-09,1.6470179816389533e-20,3.3291209203209483e-14,3.5148111662296585e-09,4.0619697724076384e-09
101336,22,2021-09-30,-0.0073288887465760375,25755000000.0,107828360834.915,107828361207.1081,107828361210.4515,107828361163.72548,5.482383922089615e-13,2.344374696939391e-10,4.137530711811323e-08,5.181934340432203e-09,6.307664732102272e-20,9.561044045067533e-14,7.596579314185064e-09,7.362986170816647e-09
101336,23,2021-10-01,-0.00741515956192891,25755000000.0,107045333097.3954,107045333402.89676,107045333405.80884,107045333369.05756,3.477397885623571e-13,2.1844660285828555e-10,3.564600778375152e-08,4.275469722239936e-09,1.609581013788631e-20,2.7631419736842753e-14,2.5303602707144153e-09,5.968940614773405e-10
101336,23,2021-10-08,-0.007358596348189999,25755000000.0,106042366579.20909,106042366957.51361,106042366961.37418,106042366915.83408,4.936352144846176e-13,2.8537319251788434e-10,4.3623161836795834e-08,5.21487139796425e-09,2.4659584864270227e-20,3.847929027091752e-14,3.2136766896680536e-09,7.337819956045442e-10
101336,23,2021-10-15,-0.007297323126772839,25755000000.0,108043774728.09111,108043774976.51828,108043774978.73486,108043774948.85031,2.4399617125174524e-13,1.6671340101250033e-10,2.90617594435428e-08,3.499289410478865e-09,1.0676394234064756e-20,2.0308590264354243e-14,1.9958714846405288e-09,4.86558565583571e-10
101336,23,2021-10-22,-0.007045912421926399,25755000000.0,106626050016.88249,106626050352.8194,106626050356.11969,106626050315.69835,3.9735763855174085e-13,2.4184329847026194e-10,3.8494740897725564e-08,4.611026794612621e-09,1.9187085930228422e-20,3.164566417946791e-14,2.7960606355973803e-09,6.506108285541435e-10
101336,23,2021-10-29,-0.006941765261935677,25755000000.0,110663486513.29665,110663486657.73824,110663486658.822,110663486641.3982,9.65744042072985e-14,8.221392884333533e-11,1.7035468040274594e-08,2.077040452475991e-09,3.670315773887535e-21,8.833260505089183e-15,1.0741771129509501e-09,2.861561163618523e-10
101336,23,2021-11-05,-0.00790382909658024,25755000000.0,113135292930.39354,113135293019.89761,113135293020.47375,113135293009.61484,4.262453916527869e-14,4.4059370468729583e-11,1.0634072061233604e-08,1.3145247128254532e-09,1.4058184252179631e-21,4.141944126465174e-15,6.089966270808621e-10,1.7465277187598612e-10
101336,23,2021-11-12,-0.008416448277328846,25755000000.0,114753277943.36998,114753278008.72928,114753278009.10971,114753278001.13744,2.4938358384931445e-14,2.927547263911693e-11,7.80898857176012e-09,9.753458161362072e-10,7.123766081259227e-22,2.4750571460603475e-15,4.2554039217698773e-10,1.268850809796837e-10
101336,23,2021-11-19,-0.008756989484278038,25755000000.0,117834904834.35263,117834904869.84222,117834904870.01216,117834904865.62285,8.832400840957829e-15,1.3266120009265973e-11,4.2948997982680435e-09,5.488595932368305e-10,1.9773408294736213e-22,9.61788918264342e-16,2.1606823900772675e-10,6.958731624231787e-11
101336,23,2021-11-26,-0.00869363093804151,25755000000.0,112233969579.87834,112233969700.26974,112233969701.1201,112233969686.56976,5.998174550021569e-14,5.717245222130796e-11,1.294714292919697e-08,1.590796705361866e-09,1.976873758980194e-21,5.4469911820932475e-15,7.442092833502212e-10,2.0893978667567307e-10
101336,23,2021-12-03,-0.008279245507937532,25755000000.0,116946183773.87837,116946183815.79202,116946183816.00372,116946183810.84175,1.172379790042102e-14,1.6463768663485083e-11,5.055752572157392e-09,6.418336912980472e-10,2.8645894958034274e-22,1.2761814037909937e-15,2.6258353925562315e-10,8.266332651966847e-11
101336,23,2021-12-10,-0.00763876456194748,25755000000.0,120935551829.66023,120935551848.2536,120935551848.32605,120935551845.98157,2.958680404386437e-15,5.761966920982702e-12,2.2879053779930517e-09,3.0068223894165393e-10,5.440144625818072e-23,3.7890287179686957e-16,1.0508395889019796e-10,3.840939104831829e-11
101336,23,2021-12-17,-0.007633379750135378,25755000000.0,120229810609.86696,120229810631.26196,120229810631.34914,120229810628.66377,3.752475376810303e-15,6.906738872223994e-12,2.6234425139667082e-09,3.425758089615581e-10,7.281318962131751e-23,4.680938179078835e-16,1.2374868538006816e-10,4.393412418418433e-11
101336,23,2021-12-24,-0.007449087573277007,25755000000.0,122967769435.00485,122967769447.36868,122967769447.41096,122967769445.82913,1.483969099508476e-15,3.404762938240213e-12,1.5378105111689219e-09,2.0610478148400827e-10,2.3557126448195997e-23,2.0436155345930653e-16,6.575046090848226e-11,2.6157786441199658e-11
101336,23,2021-12-31,-0.007193686874768242,25755000000.0,124076448803.1491,124076448813.01501,124076448813.0464,124076448811.77303,1.0137613494435455e-15,2.546338771594327e-12,1.234902821813233e-09,1.6741287514712654e-10,1.496302319819828e-23,1.458975032241706e-16,5.097034399356835e-11,2.1249054152969348e-11
101336,24,2022-01-07,-0.00669454061969486,25755000000.0,122322261354.45267,122322261387.62848,122322261387.7864,122322261381.56035,1.7192361704594138e-14,1.3980791964246415e-11,4.375415254644431e-09,9.09919930822212e-10,2.0774344287113956e-22,9.921893634131004e-16,2.904558144253366e-10,2.0772062615882467e-09
101336,24,2022-01-14,-0.006760279860956704,25755000000.0,118670771166.23601,118670771232.58423,118670771232.97775,118670771221.28778,5.419485074613391e-14,3.414753426990477e-11,8.596788096360478e-09,1.6566070955337961e-09,8.2621185755119e-22,2.9146986250533712e-15,6.051655412515112e-10,3.5717555460811676e-09
101336,24,2022-01-21,-0.006872816101754453,25755000000.0,115828522103.01833,115828522217.42706,115828522218.23376,115828522198.92625,1.3391120308837827e-13,6.901650895342303e-11,1.4638250151712234e-08,2.6711923997946447e-09,2.3941630221231565e-21,6.812463138536069e-15,1.0759797097984854e-09,5.471324088597938e-09
101336,24,2022-01-28,-0.006993951312745701,25755000000.0,109902334883.69379,109902335291.82709,109902335296.12584,109902335232.31035,9.010010758412402e-13,3.0412427671109036e-10,4.495574462141572e-08,7.441020419594756e-09,2.5369128869641756e-20,4.050632341115613e-14,3.68214283790696e-09,1.3493086116132571e-08
101336,24,2022-02-04,-0.0057949109321889306,25755000000.0,109359125418.13232,109359125806.4808,109359125810.51819,109359125749.67867,1.0296486232632119e-12,3.3740452003497487e-10,4.8630750974417974e-08,8.001902091381201e-09,3.172830222228459e-20,4.789809856921618e-14,4.1235426193537284e-09,1.4670869578183165e-08
101336,24,2022-02-11,-0.005987368145550471,25755000000.0,109250304742.15344,109250305140.48355,109250305144.65797,109250305082.32893,1.0739720726370452e-12,3.4865249777182234e-10,4.985257209430142e-08,8.187873364574784e-09,3.318447603307439e-20,4.9508653674481645e-14,4.218241832752646e-09,1.4919190954466127e-08
101336,24,2022-02-18,-0.006598950483368511,25755000000.0,108344321223.27397,108344321704.63252,108344321709.98856,108344321635.30258,1.4731303058497023e-12,4.4584584365643583e-10,6.004786618175809e-08,9.731189567996397e-09,4.8255410375061006e-20,6.552432636999765e-14,5.097643170141415e-09,1.716107801868311e-08
101336,24,2022-02-25,-0.006235878719100074,26438000000.0,106404627840.54922,106404629154.28297,106404629174.11423,106404629002.96506,6.7577814187832844e-12,1.4588189558142523e-09,1.4727302409708412e-07,2.260365030377956e-08,3.130375616848748e-19,2.787630419806141e-13,1.3689356402279866e-08,3.568238987150902e-08
101336,24,2022-03-04,-0.007738321076773072,26438000000.0,100401488552.42084,100401493975.29478,100401494103.82019,100401493462.78902,4.9648159856495966e-11,6.88888276144662e-09,4.769857364606745e-07,7.0024671715582e-08,3.4574558808739404e-18,1.7376476814284449e-12,4.798606458813449e-08,9.059828041134293e-08
101336,24,2022-03-11,-0.006153523479723537,26438000000.0,107073896708.7193,107073897782.9639,107073897798.26236,107073897635.90503,5.435824770545798e-12,1.2314784544356629e-09,1.2954888957017172e-07,2.001731210003681e-08,2.345925833673809e-19,2.284783202949071e-13,1.1922457394962503e-08,3.220404875347932e-08
101336,24,2022-03-18,-0.00634398244701948,26438000000.0,112553066042.10606,112553066423.86601,112553066427.78006,112553066367.84665,9.56839691999594e-13,3.1869071337222994e-10,4.657570263309587e-08,7.688549037694186e-09,2.819874600232634e-20,4.375889676122501e-14,3.884627998054098e-09,1.4037682577620626e-08
101336,24,2022-03-25,-0.005612857813075047,26438000000.0,109597407777.21165,109597408478.96573,109597408487.68602,109597408380.26282,2.3811681406606787e-12,6.478330214835753e-10,7.967142003041988e-08,1.266860864889428e-08,9.060695523162356e-20,1.06791084631234e-13,7.099567658547143e-09,2.1925029482930328e-08
101336,24,2022-03-31,-0.004941135643952923,26438000000.0,113153085216.9917,113153085547.3709,113153085550.60765,113153085498.36725,7.531584219983236e-13,2.6453799281663874e-10,4.045385771207276e-08,6.750511748498196e-09,2.2173901515545345e-20,3.68332186120092e-14,3.4394986912409464e-09,1.2830099382109789e-08
101336,25,2022-04-01,-0.004837932900591841,26438000000.0,114413597943.27345,114413597944.09541,114413597944.09673,114413597943.98415,6.776029772324702e-18,5.005778085770505e-14,6.092523934887784e-11,9.235958976773163e-12,8.211985374138367e-28,1.4290417116675658e-19,6.401315767518916e-13,3.417273298849334e-12
101336,25,2022-04-08,-0.004417536718482884,26438000000.0,109349414987.21677,109349414990.93127,109349414990.9408,109349414990.46295,6.476653095622244e-17,2.813601338724497e-13,2.2464506347592035e-10,3.1552925899210194e-11,1.2850009111068031e-26,1.1947616604537499e-18,2.9979562122033173e-12,1.2065164313639764e-11
101336,25,2022-04-15,-0.0043506542750210864,26438000000.0,106969079189.765,106969079196.17834,106969079196.1979,106969079195.38753,1.9055040884579644e-16,6.422945591672366e-13,4.1925135213337975e-10,5.702712123058717e-11,4.70370371805881e-26,3.1106822199453977e-18,6.1956262396566345e-12,2.1959616043790782e-11
101336,25,2022-04-22,-0.0030815370178464453,26438000000.0,107504434791.23444,107504434796.05206,107504434796.0655,107504434795.45137,1.4028270301886862e-16,5.081558212610295e-13,3.512091661657177e-10,4.8194262070617865e-11,3.508726001011263e-26,2.474833904259558e-18,5.33018784235001e-12,1.9185999382746216e-11
101336,25,2022-04-29,-0.0026182339725636795,26438000000.0,104863216519.26318,104863216530.48047,104863216530.52136,104863216529.12547,4.594714493408367e-16,1.2593109334589922e-12,6.974728060430682e-10,9.263055500824248e-11,1.6317554334349688e-25,7.747781125283499e-18,1.1212370660875736e-11,3.7419630246582274e-11
101336,25,2022-05-06,-0.002184024534560587,26438000000.0,98763051396.90114,98763051474.1973,98763051474.71576,98763051465.35498,7.60000526021227e-15,1.0774618416113002e-11,3.5355947327966132e-09,4.416222410797556e-10,4.9628624887166436e-24,1.076024582504006e-16,6.962935712643013e-11,1.7818653356815316e-10
101336,25,2022-05-13,-0.0024683122028904413,26438000000.0,100218600077.84761,100218600111.76688,100218600111.94313,100218600107.80907,3.906951889862238e-15,6.475851227555638e-12,2.4057641482320688e-09,3.042434959119131e-10,2.1788718926872336e-24,5.74078476812851e-17,4.526815982031634e-11,1.22511381606167e-10
101336,25,2022-05-20,-0.0019145335409333785,26438000000.0,98006360598.54045,98006360676.59793,98006360677.12473,98006360667.67229,1.0693182338283508e-14,1.3991726291549797e-11,4.308027406256265e-09,5.349895862982521e-10,7.631934016078638e-24,1.4954887218453328e-16,8.713888417050318e-11,2.166191831601583e-10
101336,25,2022-05-27,-0.001415341505560046,26438000000.0,99234253696.92316,99234253741.1602,99234253741.41031,99234253736.03456,5.885960327251866e-15,8.860803379873116e-12,3.049537187466664e-09,3.826631919663006e-10,3.7990742227777605e-24,8.776661239719029e-17,6.056985799246676e-11,1.5781129109646518e-10
101336,25,2022-06-03,-8.191484506380852e-05,26438000000.0,100440086868.16177,100440086898.22562,100440086898.37605,100440086894.7061,3.1524667366100094e-15,5.495394332910983e-12,2.1248937563121276e-09,2.6987886518774173e-10,1.9235007158371026e-24,5.1996607942093504e-17,4.217475826499063e-11,1.1573708491088964e-10
101336,25,2022-06-10,0.002376938555685921,26438000000.0,96685975138.35359,96685975248.68689,96685975249.51787,96685975236.16081,1.633909739746326e-14,1.9353544292788472e-11,5.5060109463125355e-09,6.792108187153073e-10,1.5899377617285345e-23,2.64123878046009e-16,1.2906688893985392e-10,3.048597284525366e-10
101336,25,2022-06-17,0.004804879876268577,26438000000.0,92226881969.1504,92226882373.35661,92226882377.94942,92226882328.39143,1.214884852665493e-13,8.986041981052495e-11,1.7589260694450986e-08,2.1200428688619085e-09,2.1492737284244225e-22,1.99719585787572e-15,5.28455305309007e-10,9.748786601613007e-10
101336,25,2022-06-24,0.0037858033290111724,26438000000.0,92800254024.29547,92800254283.90984,92800254286.48477,92800254254.86662,9.667613818647322e-14,7.544517969247262e-11,1.5409809294341123e-08,1.8609097748428221e-09,1.527310183686741e-22,1.5351987874805658e-15,4.3087421966522234e-10,8.389149732912256e-10
101336,25,2022-06-30,0.0030747078085608635,26438000000.0,90632809085.14545,90632809684.3671,90632809692.09131,90632809617.99463,2.8070283533207223e-13,1.7059272495501147e-10,2.8568226215603357e-08,3.4250110517372065e-09,5.484926408350402e-22,4.00305225290277e-15,9.333129394780857e-10,1.4818245989872009e-09
101336,26,2022-07-01,0.0023164135276731914,26438000000.0,89719122139.25714,89719122396.95049,89719122399.54112,89719122363.7833,8.720324992554377e-14,4.7713779030002913e-11,1.0849988113264136e-08,1.6361246239490124e-09,1.8603273527704123e-18,1.2922597365955885e-12,6.539603516964355e-08,4.313881474466147e-08
101336,26,2022-07-08,0.0020496004679369153,26438000000.0,93338802154.42049,93338802213.76727,93338802214.14388,93338802205.5399,1.4121290174678543e-14,1.1564495379419668e-11,3.7139373895825197e-09,6.0564642954338e-10,2.552022328841464e-19,2.769034990189178e-13,2.2409132630568018e-08,1.887194337631532e-08
101336,26,2022-07-15,0.0021412135442357505,26438000000.0,93519134880.65884,93519134951.7767,93519134952.25298,93519134942.01622,1.2838763473247772e-14,1.073836995364262e-11,3.511475192807854e-09,5.75288857203217e-10,2.3038580345755345e-19,2.562588922593398e-13,2.1229798659815314e-08,1.8116046788663777e-08
101336,26,2022-07-22,0.001767077042726965,26438000000.0,98109172274.57573,98109172289.10028,98109172289.15921,98109172286.87872,1.3107585535501355e-15,1.8180745139113253e-12,9.166400055402307e-10,1.7039956379116143e-10,1.7525403111235614e-20,3.808505723754242e-14,5.345259775141134e-09,6.457974197984687e-09
101336,26,2022-07-29,0.0015666511115019688,26438000000.0,103231454893.64658,103231454896.96599,103231454896.97441,103231454896.38641,1.0504420760894681e-16,2.550395579221112e-13,2.076422109383353e-10,4.5847581431300206e-11,1.0440026293470982e-21,4.702372449427988e-15,1.0890016204895673e-09,2.0805138183405383e-09
101336,26,2022-08-05,0.0029506233941937053,26438000000.0,101824324967.91382,101824324973.49075,101824324973.50742,101824324972.564,1.9587202864059756e-16,4.14160883653821e-13,2.995626356680971e-10,6.320419773221415e-11,2.2308763218638724e-21,8.32603483727797e-15,1.683723104183299e-09,2.834890536114709e-09
101336,26,2022-08-12,0.003135118080269912,26438000000.0,103532740882.64648,103532740885.54541,103532740885.55246,103532740885.03238,8.365224740150493e-17,2.1362756153882913e-13,1.8161353608488417e-10,4.079125981980023e-11,8.87827358084208e-22,4.181874436492238e-15,9.921278958226313e-10,1.9474804477110024e-09
101336,26,2022-08-19,0.005717469812684568,26438000000.0,103099270703.95886,103099270707.1975,103099270707.20564,103099270706.63069,9.080377226176957e-17,2.2770790992795716e-13,1.9059105267239984e-10,4.254384188303593e-11,1.120992798001713e-21,4.939778936177925e-15,1.134453336500548e-09,2.141751516397322e-09
101336,26,2022-08-26,0.0058701752885018795,26438000000.0,97498546152.05981,97498546177.25882,97498546177.37988,97498546173.55695,1.4551489562569546e-15,1.97211753484362e-12,9.74778221653771e-10,1.8004879463195958e-10,2.4928666519157702e-20,4.873609436822377e-14,6.465782949150115e-09,7.400769655453155e-09
101336,26,2022-09-02,0.006089967186951988,26438000000.0,95322616823.63594,95322616864.77629,95322616865.0078,95322616858.93555,4.290549274109664e-15,4.5753635098303235e-12,1.8419643788261701e-09,3.1949203379156995e-10,8.494698724386502e-20,1.202011040960884e-13,1.2374052331574343e-08,1.2055215049394202e-08
101336,26,2022-09-09,0.009175191033294344,26438000000.0,98188509343.61311,98188509355.01636,98188509355.05931,98188509353.23872,8.762329906095476e-16,1.3289065042472114e-12,7.232371335131283e-10,1.3788618107669393e-10,1.6742100676600092e-20,3.6860406885016615e-14,5.214654797208474e-09,6.3447713949130715e-09
101336,26,2022-09-16,0.012222828471893684,26438000000.0,95173375694.83757,95173375732.29703,95173375732.5019,95173375726.94734,3.4452478075023273e-15,3.857065683290323e-12,1.6188036942271265e-09,2.84241739913727e-10,9.136402589209409e-20,1.2775445204840197e-13,1.2938535179065051e-08,1.2467181393688584e-08
101336,26,2022-09-23,0.01610027032762878,26438000000.0,91348779389.80199,91348779510.56291,91348779511.51982,91348779494.46362,2.007764019640995e-14,1.52089988938332e-11,4.568995478404986e-09,7.327714681251098e-10,7.947031788994126e-19,6.516206314536669e-13,4.066707767707336e-08,2.9686643880006274e-08
101336,26,2022-09-30,0.015433678352730924,26438000000.0,92816703147.41342,92816703201.5322,92816703201.86642,92816703193.99043,9.783701590844253e-15,8.691035963396006e-12,2.992331408820493e-09,4.969044665621107e-10,3.4331941169060736e-19,3.4201876445743344e-13,2.620833701925258e-08,2.1246389632925334e-08
101336,27,2022-10-07,0.016231698497632965,26438000000.0,93812481587.45447,93812481949.05154,93812481952.57475,93812481898.50409,3.606737052522176e-13,1.3715046521931568e-10,2.6647939205673455e-08,4.322591761723472e-09,9.057791119315103e-17,1.8591628920259615e-11,4.5146700331730324e-07,4.837949318735622e-07
101336,27,2022-10-14,0.017357894383708453,26438000000.0,95587856886.6889,95587857091.5846,95587857093.24762,95587857061.89162,1.5745098720845785e-13,7.18098704094051e-11,1.63786554032973e-08,2.756223439172643e-09,3.8308789577038e-17,9.77833685524371e-12,2.86385914950604e-07,3.496899547774749e-07
101336,27,2022-10-21,0.018671099358895625,26438000000.0,97575427241.03473,97575427354.01186,97575427354.76854,97575427336.93822,6.227986123538441e-14,3.481495708036274e-11,9.50159288036317e-09,1.673581044961924e-09,1.4029412044750936e-17,4.8200670611473525e-12,1.7219093172692688e-07,2.4348252915508747e-07
101336,27,2022-10-28,0.019085760168585503,26438000000.0,100305915536.45609,100305915591.89983,100305915592.19452,100305915583.03778,1.8593755917278605e-14,1.3552418701317774e-11,4.673699476957072e-09,8.795978473712176e-10,3.8382638837939706e-18,1.8542889639906012e-12,8.590506929846965e-08,1.484184518025583e-07
101336,27,2022-11-04,0.020716394731972957,26438000000.0,101074606243.73018,101074606287.52963,101074606287.74535,101074606280.38869,1.2398672286871167e-14,9.877904771875308e-12,3.6845275371628984e-09,7.101724343096692e-10,2.7869549417953648e-18,1.4199289111798983e-12,7.064497124695662e-08,1.291716249664028e-07
101336,27,2022-11-11,0.021665700417556152,26438000000.0,106955135588.5487,106955135598.0929,106955135598.12154,106955135596.29425,9.436493289297197e-16,1.3237229911111479e-12,8.131414263455167e-10,1.856605806741491e-10,1.7813899545973879e-19,1.7695477420784658e-13,1.595309863239098e-08,4.4924288428224274e-08
101336,27,2022-11-18,0.020696158659458303,26438000000.0,107151558995.12976,107151559004.46194,107151559004.48975,107151559002.69897,9.070509613844137e-16,1.2834914136584788e-12,7.944936807244654e-10,1.8191657212143207e-10,1.6264785254592298e-19,1.6522134198568206e-13,1.518355327216508e-08,4.337527633048258e-08
101336,27,2022-11-25,0.021313975315870887,26438000000.0,107158408390.21402,107158408399.36974,107158408399.39684,107158408397.63675,8.792035736377424e-16,1.2526404934921893e-12,7.800955939150805e-10,1.790192878795784e-10,1.6213288642491774e-19,1.6482913923374176e-13,1.5157404073886652e-08,4.332224535670993e-08
101336,27,2022-12-02,0.019850637968450876,26438000000.0,106145496984.81572,106145496997.25116,106145496997.29181,106145496994.96994,1.4489201805031608e-15,1.849743660444139e-12,1.045680373326047e-09,2.316438291879853e-10,2.593789491693815e-19,2.3308435971628717e-13,1.956274453605817e-08,5.192181367414923e-08
101336,27,2022-12-09,0.021155232345644367,26438000000.0,104912410941.54018,104912410958.40591,104912410958.46678,104912410955.40419,2.317346988111516e-15,2.6684089691131888e-12,1.3773080640835935e-09,2.9543595338738466e-10,4.719284042188142e-19,3.593145201983268e-13,2.6704903438084327e-08,6.475464828395433e-08
101336,27,2022-12-16,0.02295875229397451,26438000000.0,100548307142.96613,100548307204.29514,100548307204.63092,100548307194.56616,1.412790392087228e-14,1.093748556556498e-11,3.977920393337358e-09,7.607862582529777e-10,3.473770578647227e-18,1.698974854434912e-12,8.07652448530489e-08,1.4205534595001547e-07
101336,27,2022-12-23,0.023696894896182635,26438000000.0,100734835569.85558,100734835615.35902,100734835615.58603,100734835607.96542,1.2610873672589108e-14,1.0009597344352137e-11,3.721402326628213e-09,7.165522655423355e-10,3.217273996513026e-18,1.5957550885815256e-12,7.702154494433647e-08,1.3734693961630285e-07
101336,27,2022-12-30,0.024605083803190618,26438000000.0,100448695059.18355,100448695108.33426,100448695108.58565,100448695100.3999,1.3728242608300575e-14,1.0695252764079881e-11,3.911493142234476e-09,7.493555867985862e-10,3.619123105592712e-18,1.761166815801765e-12,8.283894457930033e-08,1.446362467160229e-07
101336,28,2023-01-06,0.02646640710130902,26438000000.0,106785544983.81541,106785544990.0773,106785544990.09477,106785544989.31108,4.2449341437342795e-16,7.795141449198001e-13,5.19548282431396e-10,6.929480231152729e-11,8.009561021958764e-20,9.350322275331269e-14,6.795194542304813e-09,8.994471048974327e-09
101336,28,2023-01-13,0.025818262671242653,26438000000.0,110502920597.49612,110502920599.94237,110502920599.9474,110502920599.631,8.689962693888854e-17,2.2715405645055688e-13,2.051927910068217e-10,2.873158443143098e-11,1.4416106830679967e-20,2.5261462451199136e-14,2.7180731175967518e-09,4.416016077688879e-09
101336,28,2023-01-20,0.026445816127753954,26438000000.0,107665558253.84473,107665558259.13681,107665558259.1508,107665558258.48494,2.892973655807933e-16,5.785801562760947e-13,4.150313488949185e-10,5.5971704944418675e-11,5.323222074152532e-20,6.809736961899241e-14,5.52149116204571e-09,7.594190599645652e-09
101336,28,2023-01-27,0.026372115867624016,26438000000.0,110203108529.25204,110203108531.85165,110203108531.85713,110203108531.52168,9.635548524088987e-17,2.4614502210456284e-13,2.179880658820597e-10,3.04199664516116e-11,1.6538717273481092e-20,2.8059202249309588e-14,2.947419378071305e-09,4.675235638065293e-09
101336,28,2023-02-03,0.026241399493481213,26438000000.0,114181281412.98685,114181281413.92868,114181281413.93011,114181281413.80307,1.7495329969680886e-17,6.534963552581403e-14,8.027107364566846e-11,1.1891235832318677e-11,2.520589853257931e-21,7.119758159147233e-15,1.0530293074482988e-09,2.203156205772395e-09
101336,28,2023-02-10,0.028274634346149952,26438000000.0,111376304316.73108,111376304318.54886,111376304318.55226,111376304318.31429,5.295410511175257e-17,1.5456195496561736e-13,1.5352804931560008e-10,2.1858576716024115e-11,9.670794229431489e-21,1.8733606020695264e-14,2.183786450702501e-09,3.74114019143859e-09
101336,28,2023-02-17,0.029423563910667853,26438000000.0,114910412526.75882,114910412527.469,114910412527.46997,114910412527.37285,1.0957022456369866e-17,4.5423663159388356e-14,6.103442905535588e-11,9.203424887343664e-12,1.7649946681991336e-21,5.496826422124881e-15,8.840238892595477e-10,1.9213205437517133e-09
